"site.id","site.name","handle","latitude","longitude","elevation","dataset.id","dataset.type","source","publication","description","doi"
26214,"Flotatjønn","SETESF",59.67017,7.540514999999999,890,45710,"pollen","European Pollen Database","Birks, H.H., H.J.B. Birks, A.E. Bjune, and V.A. Felde. 2012. XXXVI International Bog ('Moor') Excursion of the Institute of Plant Sciences, University of Bern, southern and south-eastern Norway, 8-13 September 2012, Excursion Guide. University of Bergen, Norway and Bjerknes Centre for Climate Research, Bergen, Norway.;
Birks, H.J.B. 2007. Estimating the amount of compositional change in late-Quaternary pollen-stratigraphical data. Vegetation History and Archaeobotany 16(2-3):197-202.","Lake. Physiography: Hilly area. Surrounding vegetation: Shrubs. Vegetation formation: Northern-boreal.","10.21233/wjmk-7376"
26215,"Lille Kjelavatn","SETESLK",59.79602,7.252055,978,45713,"pollen","European Pollen Database","Birks, H.H., H.J.B. Birks, A.E. Bjune, and V.A. Felde. 2012. XXXVI International Bog ('Moor') Excursion of the Institute of Plant Sciences, University of Bern, southern and south-eastern Norway, 8-13 September 2012, Excursion Guide. University of Bergen, Norway and Bjerknes Centre for Climate Research, Bergen, Norway.;
Birks, H.J.B. 2007. Estimating the amount of compositional change in late-Quaternary pollen-stratigraphical data. Vegetation History and Archaeobotany 16(2-3):197-202.;
Eide, W., H.H. Birks, N.H. Bigelow, S.M. Peglar, and H.J.B. Birks. 2006. Holocene forest development along the Setesdal valley, southern Norway, reconstructed from macrofossil and pollen evidence. Vegetation History and Archaeobotany 15:65-85.","Lake. Physiography: Hilly area. Surrounding vegetation: Herbs. Vegetation formation: Sub-alpine.","10.21233/9e9x-ff23"
26216,"Holebudalen","SETESH",59.8420545,6.9926569999999995,1144,45716,"pollen","European Pollen Database","Birks, H.H., H.J.B. Birks, A.E. Bjune, and V.A. Felde. 2012. XXXVI International Bog ('Moor') Excursion of the Institute of Plant Sciences, University of Bern, southern and south-eastern Norway, 8-13 September 2012, Excursion Guide. University of Bergen, Norway and Bjerknes Centre for Climate Research, Bergen, Norway.;
Birks, H.J.B. 2007. Estimating the amount of compositional change in late-Quaternary pollen-stratigraphical data. Vegetation History and Archaeobotany 16(2-3):197-202.;
Eide, W., H.H. Birks, N.H. Bigelow, S.M. Peglar, and H.J.B. Birks. 2006. Holocene forest development along the Setesdal valley, southern Norway, reconstructed from macrofossil and pollen evidence. Vegetation History and Archaeobotany 15:65-85.","Lake. Physiography: Hills and mountain. Surrounding vegetation: Shrubs and herbs. Vegetation formation: Low-alpine.","10.21233/rfek-5a50"
26217,"Grostjørna","SETESGR",58.537409,7.734035,180,45719,"pollen","European Pollen Database","Birks, H.H., H.J.B. Birks, A.E. Bjune, and V.A. Felde. 2012. XXXVI International Bog ('Moor') Excursion of the Institute of Plant Sciences, University of Bern, southern and south-eastern Norway, 8-13 September 2012, Excursion Guide. University of Bergen, Norway and Bjerknes Centre for Climate Research, Bergen, Norway.;
Birks, H.J.B. 2007. Estimating the amount of compositional change in late-Quaternary pollen-stratigraphical data. Vegetation History and Archaeobotany 16(2-3):197-202.;
Eide, W., H.H. Birks, N.H. Bigelow, S.M. Peglar, and H.J.B. Birks. 2006. Holocene forest development along the Setesdal valley, southern Norway, reconstructed from macrofossil and pollen evidence. Vegetation History and Archaeobotany 15:65-85.","Lake. Physiography: Hilly area. Surrounding vegetation: Forest. Vegetation formation: Southern-boreal.","10.21233/w0j3-9h31"
26218,"Reiersdalvann","SETESR",58.3260095,7.78555,245,45722,"pollen","European Pollen Database","Birks, H.H., H.J.B. Birks, A.E. Bjune, and V.A. Felde. 2012. XXXVI International Bog ('Moor') Excursion of the Institute of Plant Sciences, University of Bern, southern and south-eastern Norway, 8-13 September 2012, Excursion Guide. University of Bergen, Norway and Bjerknes Centre for Climate Research, Bergen, Norway.;
Birks, H.J.B. 2007. Estimating the amount of compositional change in late-Quaternary pollen-stratigraphical data. Vegetation History and Archaeobotany 16(2-3):197-202.","Lake. Physiography: Hilly area. Surrounding vegetation: Forest and bog. Vegetation formation: Boreo-nemoral.","10.21233/tpvk-wa79"
26219,"Dalane","SETESD",58.244145,8.004555,40,45725,"pollen","European Pollen Database","Birks, H.H., H.J.B. Birks, A.E. Bjune, and V.A. Felde. 2012. XXXVI International Bog ('Moor') Excursion of the Institute of Plant Sciences, University of Bern, southern and south-eastern Norway, 8-13 September 2012, Excursion Guide. University of Bergen, Norway and Bjerknes Centre for Climate Research, Bergen, Norway.;
Birks, H.J.B. 2007. Estimating the amount of compositional change in late-Quaternary pollen-stratigraphical data. Vegetation History and Archaeobotany 16(2-3):197-202.;
Eide, W., H.H. Birks, N.H. Bigelow, S.M. Peglar, and H.J.B. Birks. 2006. Holocene forest development along the Setesdal valley, southern Norway, reconstructed from macrofossil and pollen evidence. Vegetation History and Archaeobotany 15:65-85.","Lake. Physiography: Setesdal valley. Surrounding vegetation: Forest. Vegetation formation: Nemoral.","10.21233/s0pq-6335"
26220,"Grauthelleren","SETESGH",58.14445,7.913611,80,45728,"pollen","European Pollen Database","Birks, H.H., H.J.B. Birks, A.E. Bjune, and V.A. Felde. 2012. XXXVI International Bog ('Moor') Excursion of the Institute of Plant Sciences, University of Bern, southern and south-eastern Norway, 8-13 September 2012, Excursion Guide. University of Bergen, Norway and Bjerknes Centre for Climate Research, Bergen, Norway.;
Birks, H.J.B. 2007. Estimating the amount of compositional change in late-Quaternary pollen-stratigraphical data. Vegetation History and Archaeobotany 16(2-3):197-202.","Lake. Physiography: Hilly area. Surrounding vegetation: Forest. Vegetation formation: Boreo-nemoral.","10.21233/b5h9-pm78"
26221,"Isbenttjønn","SETESI",59.764875,7.434405,787,45731,"pollen","European Pollen Database","Birks, H.H., H.J.B. Birks, A.E. Bjune, and V.A. Felde. 2012. XXXVI International Bog ('Moor') Excursion of the Institute of Plant Sciences, University of Bern, southern and south-eastern Norway, 8-13 September 2012, Excursion Guide. University of Bergen, Norway and Bjerknes Centre for Climate Research, Bergen, Norway.;
Birks, H.J.B. 2007. Estimating the amount of compositional change in late-Quaternary pollen-stratigraphical data. Vegetation History and Archaeobotany 16(2-3):197-202.","Lake. Physiography: Hilly area. Surrounding vegetation: Shrubs and herbs. Vegetation formation: North-Boreal.","10.21233/37a7-9h33"
26560,"Lake Yarnyshnoe","YARNYSH3",69.066667,36.066667,54,46445,"pollen","European Pollen Database","Snyder, J.A., G.M. MacDonald, S.L. Forman, G.A. Tarasov, and W.N. Mode. 2000. Postglacial climate and vegetation history, north-central Kola Peninsula, Russia: pollen and diatom records from Lake Yarnyshnoe-3. Boreas 29(4):261-271. https://onlinelibrary.wiley.com/doi/10.1111/j.1502-3885.2000.tb01209.x. [DOI: 10.1111/j.1502-3885.2000.tb01209.x]","Lake in abundant lakes area. Physiography: glacier-scoured basins. Surrounding vegetation: tundra/treeline (Betula pub. Pinus syl.).","10.21233/jw93-c102"
26561,"Poteryanny Zub","POTERYAN",68.82667,35.32822,131,46447,"pollen","European Pollen Database","Gervais, B.R., G.M. MacDonald, J.A. Snyder, and C.V. Kremenetski. 2002. Pinus sylvestris treeline development and movement on the Kola Peninsula of Russia: pollen and stomate evidence. Journal of Ecology 90(4):627-638. https://besjournals.onlinelibrary.wiley.com/doi/10.1046/j.1365-2745.2002.00697.x. [DOI: 10.1046/j.1365-2745.2002.00697.x]","Lake. Physiography: glaciofluviatil deposit. Surrounding vegetation: birch forest tundra.","10.21233/0vhe-5b77"
26562,"Baika","BAIKA2",61.2684,46.75513,44,46449,"pollen","European Pollen Database","Borisova, O.K. 2002. The Holocene flora and vegetation of the northern Russian Plain (the Vychegda River basin). Acta Palaeontologica Sinica 41(4):478-486.;
Sidorchuk, A.Y., A.V. Panin, O.K. Borisova, and N.N. Kovalyukh. 2001. Late-glacial and Holocene palaeohydrology of the lower Vychegda river, western Russia. Pages 265-295 in D. Maddy, M.G. Macklin, and J.C. Woodward, editors. River Basin Sediment Systems: Archives of Environmental Change. Balkema, Rotterdam.","Floodplain of Vychegda river mouth. Physiography: basin in plain. Surrounding vegetation: spuce forest with birch.","10.21233/5x6t-y404"
26563,"Lake Lamskoye","LAMSK",60.729722,29.142222,14,46451,"pollen","European Pollen Database","Dolukhanov, P.M., A.M. Shukurov, K.A. Arslanov, D.A. Subetto, G.I. Zaitseva, E.N. Djinoridze, D.D. Kuznetsov, A.V. Ludikova, T.V. Sapelko, and L.A. Savelieva. 2007. Evolution of waterways and early human settlements in the eastern Baltic area: radiocarbon-based chronology. Radiocarbon 49(2):527-542. [DOI: https://doi.org/10.1017/S0033822200042442];
Dolukhanov, P.M., D.A. Subetto, K.A. Arslanov, N.N. Davydova, G.I. Zaitseva, D.D. Kuznetsov, A.V. Ludikova, T.V. Sapelko, and L.A. Savelieva. 2010. Holocene oscillations of the Baltic Sea and Lake Ladoga levels and early human movements. Quaternary International 220:102-111. [DOI: https://doi.org/10.1016/j.quaint.2009.09.022];
Dolukhanov, P.M., D.A. Subetto, K.A. Arslanov, N.N. Davydova, G.I. Zaitseva, E.N. Djinoridze, D.D. Kuznetsov, A.V. Ludikova, T.V. Sapelko, and L.A. Savelieva. 2009. The Baltic Sea and Ladoga Lake transgressions and early human migrations in North-western Russia. Quaternary International 203:33-51. [DOI: https://doi.org/10.1016/j.quaint.2008.04.021]","Lake. Physiography: Lowland. Surrounding vegetation: Forest.","10.21233/32mp-be87"
26564,"Lake Uzlovoye","UZLOV3X",61.093056,29.745278,13,46453,"pollen","European Pollen Database","Dolukhanov, P.M., D.A. Subetto, K.A. Arslanov, N.N. Davydova, G.I. Zaitseva, E.N. Djinoridze, D.D. Kuznetsov, A.V. Ludikova, T.V. Sapelko, and L.A. Savelieva. 2009. The Baltic Sea and Ladoga Lake transgressions and early human migrations in North-western Russia. Quaternary International 203:33-51. [DOI: https://doi.org/10.1016/j.quaint.2008.04.021];
Sapelko, T.V., D.A. Subetto, D.V. Gerasimov, A.V. Ludikova, D.D. Kuznetsov, and P.M. Dolukhanov. 2008. Man and environment in Boreal forest zone: past, present and future. Paleolimnology and paleoenvironments of lake Uzlovoye (Lake Ladoga region, NW Russia). Proceedings of the International Conference, Central Forest State Natural Biosphere Reserve Moscow, Russia.","Lake. Physiography: Low land. Surrounding vegetation: Cultivated fields and forest.","10.21233/xw48-nz71"
26565,"Lake Makarovskoye","MAKARX",60.726,29.14973,11,46455,"pollen","European Pollen Database","Dolukhanov, P.M., A.M. Shukurov, K.A. Arslanov, D.A. Subetto, G.I. Zaitseva, E.N. Djinoridze, D.D. Kuznetsov, A.V. Ludikova, T.V. Sapelko, and L.A. Savelieva. 2007. Evolution of waterways and early human settlements in the eastern Baltic area: radiocarbon-based chronology. Radiocarbon 49(2):527-542. [DOI: https://doi.org/10.1017/S0033822200042442];
Dolukhanov, P.M., D.A. Subetto, K.A. Arslanov, N.N. Davydova, G.I. Zaitseva, D.D. Kuznetsov, A.V. Ludikova, T.V. Sapelko, and L.A. Savelieva. 2010. Holocene oscillations of the Baltic Sea and Lake Ladoga levels and early human movements. Quaternary International 220:102-111. [DOI: https://doi.org/10.1016/j.quaint.2009.09.022];
Dolukhanov, P.M., D.A. Subetto, K.A. Arslanov, N.N. Davydova, G.I. Zaitseva, E.N. Djinoridze, D.D. Kuznetsov, A.V. Ludikova, T.V. Sapelko, and L.A. Savelieva. 2009. The Baltic Sea and Ladoga Lake transgressions and early human migrations in North-western Russia. Quaternary International 203:33-51. [DOI: https://doi.org/10.1016/j.quaint.2008.04.021]","Lake. Physiography: Lowland. Surrounding vegetation: Forest.","10.21233/4wh2-vd06"
26566,"Nizhneosinovskoye peat bog","NIZHNEOS",60.68702,29.14831,23,46457,"pollen","European Pollen Database","Dolukhanov, P.M., A.M. Shukurov, K.A. Arslanov, D.A. Subetto, G.I. Zaitseva, E.N. Djinoridze, D.D. Kuznetsov, A.V. Ludikova, T.V. Sapelko, and L.A. Savelieva. 2007. Evolution of waterways and early human settlements in the eastern Baltic area: radiocarbon-based chronology. Radiocarbon 49(2):527-542. [DOI: https://doi.org/10.1017/S0033822200042442];
Dolukhanov, P.M., D.A. Subetto, K.A. Arslanov, N.N. Davydova, G.I. Zaitseva, D.D. Kuznetsov, A.V. Ludikova, T.V. Sapelko, and L.A. Savelieva. 2010. Holocene oscillations of the Baltic Sea and Lake Ladoga levels and early human movements. Quaternary International 220:102-111. [DOI: https://doi.org/10.1016/j.quaint.2009.09.022];
Dolukhanov, P.M., D.A. Subetto, K.A. Arslanov, N.N. Davydova, G.I. Zaitseva, E.N. Djinoridze, D.D. Kuznetsov, A.V. Ludikova, T.V. Sapelko, and L.A. Savelieva. 2009. The Baltic Sea and Ladoga Lake transgressions and early human migrations in North-western Russia. Quaternary International 203:33-51. [DOI: https://doi.org/10.1016/j.quaint.2008.04.021]","Raised peat bog. Physiography: Depression in strait. Surrounding vegetation: Forest and cultivated fields.","10.21233/4jv3-em45"
26567,"Lake Medvedevskoye","BEAR99T",60.53071,29.90163,103,46459,"pollen","European Pollen Database","Subetto, D.A., B. Wohlfarth, N.N. Davydova, T.V. Sapelko, L. Björkman, N. Solovieva, S. Wastegård, G. Possnert, and V.I. Khomutova. 2002. Climate and environment on the Karelian Isthmus, northwestern Russia, 14000-9000 cal. yrs BP. Boreas 31:1-19. [DOI: https://doi.org/10.1111/j.1502-3885.2002.tb01051.x];
Subetto, D.A., N.N. Davydova, T.V. Sapelko, B. Wohlfarth, S. Wastegård, and D.D. Kuznetsov. 2003. Climate of North-West Russia during the Pleistocene and Holocene Millennium. Izvestiya RAN. Seriya Geograficheskaya 5:1-12.;
Wastegård, S., B. Wohlfarth, D.A. Subetto, and T.V. Sapelko. 2000. Extending the known distribution of the Younger Dryas Vedde Ash into northwestern Russia. Journal of Quaternary Science 15(6):581-586. [DOI: https://doi.org/10.1002/1099-1417(200009)15:6<581::AID-JQS558>3.0.CO;2-3]","Lake. Physiography: Hummocky moraine landscape. Surrounding vegetation: Forest of Pinus sylv. Picea ab. Vegetation formation: Middle taiga type.","10.21233/5vs6-sq73"
26568,"Novoalex peatland","NOVOALEX",55.118056,41.039722,112,46462,"pollen","European Pollen Database","Novenko, E.Y., A.N. Tsyganov, E.M. Volkova, D.A. Kupriyanov, I.V. Mironenko, K.V. Babeshko, A.S. Utkina, V. Popov, and Y.A. Mazei. 2016. Mid- and Late Holocene vegetation dynamics and fire history in the boreal forest zone of European Russia: a case study from the south-eastern part of Meshchera Lowlands. Palaeogeography, Palaeoclimatology, and Palaeoecology 459:570-584. [DOI: 10.1016/j.palaeo.2016.08.004]","Peatland. Physiography: Gus' River basin, plain. Surrounding vegetation: pine forests.","10.21233/sc2f-5d04"
26569,"Lake Pastorskoye","PAST3",60.22891,30.04151,77,46464,"pollen","European Pollen Database","Subetto, D.A., B. Wohlfarth, N.N. Davydova, T.V. Sapelko, L. Björkman, N. Solovieva, S. Wastegård, G. Possnert, and V.I. Khomutova. 2002. Climate and environment on the Karelian Isthmus, northwestern Russia, 14000-9000 cal. yrs BP. Boreas 31:1-19. [DOI: https://doi.org/10.1111/j.1502-3885.2002.tb01051.x];
Subetto, D.A., N.N. Davydova, T.V. Sapelko, B. Wohlfarth, S. Wastegård, and D.D. Kuznetsov. 2003. Climate of North-West Russia during the Pleistocene and Holocene Millennium. Izvestiya RAN. Seriya Geograficheskaya 5:1-12.;
Wastegård, S., B. Wohlfarth, D.A. Subetto, and T.V. Sapelko. 2000. Extending the known distribution of the Younger Dryas Vedde Ash into northwestern Russia. Journal of Quaternary Science 15(6):581-586. [DOI: https://doi.org/10.1002/1099-1417(200009)15:6<581::AID-JQS558>3.0.CO;2-3]","Lake. Physiography: Low sandy hills. Surrounding vegetation: Forest of Pinus sylv. Picea ab. Vegetation formation: Middle taiga type.","10.21233/3yd7-jc96"
26570,"Berezovskoye mire","BEREZ",53.66192,38.5838,161,46466,"pollen","European Pollen Database","Novenko, E.Y., E.M. Volkova, M.P. Glasko, and I.S. Zuganova. 2011. Palaeoecological evidence for the middle and late Holocene vegetation, climate and land use in the upper Don River basin (Russia). Vegetation History and Archaeobotany 21(4-5):337-352. [DOI: 10.1007/s00334-011-0339-6]","Mire. Physiography: undulating plateaus in narrow valley. Surrounding vegetation: agricultural land.","10.21233/b62t-vg05"
26572,"Lembolovskoye lake","LEMBOLOV",60.3575,30.3133333333333,43,46469,"pollen","European Pollen Database","Arslanov, K.A., L.A. Savelieva, V.A. Klimanov, S.B. Chernov, F.E. Maksimov, T.V. Tertychnaya, and D.A. Subetto. 2001. New data on chronology of landscape-paleoclimatic stages in northwestern Russia during the Late Glacial and Holocene. Radiocarbon 43(2B):581-594. [DOI: 10.1017/S0033822200041230]","Lake. Physiography: Eastern slope of Karelian Highland. Surrounding vegetation: Forest.","10.21233/grh1-ap74"
26574,"Selikhovo","SELIKHOV",53.21161,35.77489,202,46473,"pollen","European Pollen Database","Novenko, E.Y., A.N. Tsyganov, O.V. Rudenko, E.M. Volkova, I.S. Zuganova, K.V. Babeshko, A.V. Olchev, N.I. Losbenev, R.J. Payne, and Y.A. Mazei. 2016. Mid- and late-Holocene vegetation history, climate and human impact in the forest-steppe ecotone of European Russia: new data and a regional synthesis. Biodiversity and Conservation 25(12):2453-2472. [DOI: 10.1007/s10531-016-1051-8]","Peatland. Physiography: valley mire. Surrounding vegetation: cropland and agricultural land.","10.21233/3zmx-5r44"
26575,"Velikoye raised bog","VELIKOE",54.951667,22.341111,34,46475,"pollen","European Pollen Database","Arslanov, K.A., O.A. Druzhinina, L.A. Savelieva, D.A. Subetto, I. Skhodnov, P.M. Dolukhanov, G.F. Kuzmin, S.B. Chernov, F.E. Maksimov, and S. Kovalenkov. 2011. Geochronology of vegetation stages of south-east Baltic coast (Kaliningrad region) during the middle and late Holocene. Geochronometria 38(2):171-181. [DOI: 10.2478/s13386-011-0016-7]","Raised bog. Physiography: valley of Sheshupe river. Surrounding vegetation: forest and cultivated fields.","10.21233/m7cc-0639"
26576,"Nikolsko-Lutinskoye bog","NIKOLSK",58.106449999999995,31.044420000000002,41,46477,"pollen","European Pollen Database","Arslanov, K.A., L.A. Savelieva, N. Gey, V.A. Klimanov, S.B. Chernov, G.M. Chernova, G.F. Kuzmin, T.V. Tertychnaya, D.A. Subetto, and V.P. Denisenkov. 1999. Chronology of vegetation and paleoclimatic stages of North-Western during the Late Glacial and Holocene. Radiocarbon 41(1):25-45. [DOI: https://doi.org/10.1017/S0033822200019317]","Bog. Physiography: Depression in lowland. Surrounding vegetation: Forest and bog.

The Nikolsko-Lutinskoye bog is located in the southwestern part of the Lake Ilmen shore lowland (depression) within the watershed of the Ljuta and Lemenka rivers","10.21233/7ntn-k111"
26577,"Klukva peatland","KLUKVA",53.834722,36.2525,201,46479,"pollen","European Pollen Database","Novenko, E.Y., A.N. Tsyganov, E.M. Volkova, K.V. Babeshko, N.V. Lavrentiev, R.J. Payne, and Y.A. Mazei. 2015. The Holocene paleoenvironmental history of central European Russia reconstructed from pollen, plant macrofossil, and testate amoeba analysis of the Klukva peatland, Tula region. Quaternary Research 83:459-468. [DOI: 10.1016/j.yqres.2015.03.006];
Novenko, E.Y., A.N. Tsyganov, O.V. Rudenko, E.M. Volkova, I.S. Zuganova, K.V. Babeshko, A.V. Olchev, N.I. Losbenev, R.J. Payne, and Y.A. Mazei. 2016. Mid- and late-Holocene vegetation history, climate and human impact in the forest-steppe ecotone of European Russia: new data and a regional synthesis. Biodiversity and Conservation 25(12):2453-2472. [DOI: 10.1007/s10531-016-1051-8]","Small bog. Physiography: karst-suffosion depression in palin. Surrounding vegetation: forest of Pinus sylvestris & Betula pub.","10.21233/qkmf-dk52"
26578,"Staroselsky Moch","STAROSEL",56.285278,32.0275,205,46481,"pollen","European Pollen Database","Novenko, E.Y, E.M. Volkova, N.B. Nosova, and I.S. Zuganova. 2009. Late Glacial and Holocene landscape dynamics in the southern taiga zone of East European Plain according to pollen and macrofossil records from the Central Forest State Reserve (Valdai Hills, Russia). Quaternary International 207:93-103. [DOI: doi:10.1016/j.quaint.2008.12.006]","Peat bog. Physiography: Depressions in watershed area. Surrounding vegetation: Swamp forests.","10.21233/gmfj-ka45"
26579,"Butovka","BUTOVKA",55.166667,36.416667,213,46483,"pollen","European Pollen Database","Borisova, O.K. 2005. Vegetation and climate changes at the Eemian/Weichselian transition: new palynological data from central Russian plain. Polish Geological Institute Special Papers 16:9-17. https://www.pgi.gov.pl/docman-tree/publikacje-2/special-papers/16/2376-16-polish-geological-institute-special-papers-16-borisova-vegetation-and-climate-changes-at-the-eemian-weichselian-transition-pdf/file.html.;
Sheremetskaya, E.D., O.K. Borisova, and A.V. Panin. 2012. Planation of Moscow glaciation periglacial zone during postglacial epoch (in Russian). Геоморфология (Geomorphology) 2012(1):92-106. https://www.researchgate.net/profile/A_Panin/publication/293090062_Planation_of_moscow_glaciation_periglacial_zone_during_postglacial_epoch/links/56f0ee6808ae584badc94411/Planation-of-moscow-glaciation-periglacial-zone-during-postglacial-epoch.pdf.","Raised bog. Physiography: drained basin of Protva river plain. Surrounding vegetation: mixed broadleaved/coniferous forest.","10.21233/b7g3-vh04"
26580,"Myshetskoe-Dolgoe","MDOLGOE",56.066667,37.333333,198,46485,"pollen","European Pollen Database","Borisova, O.K. 2014. Paleoenvironment and models of adaptations of lake settlements in the Mesolithic and Neolithic of the forest zone of eastren Europe. Materials of the International Conference, May 19-21, 2014, St. Petersbourg, p. 37-40. Notes: https://www.academia.edu/7046843/Paleoenvironment_and_models_of_adaptations_of_lake_settlements_in_the_Mesolithic_and_Neolithic_of_the_forest_zone_of_Eastern_Europe._Editors_Lozovski_V.M._Lozovskaya_O.V._2014_101_pages_In_Russian_and_French_;
Kremenetski, K.V., O.K. Borisova, and E.M. Zelikson. 2000. The Late Glacial and Holocene history of vegetation in the Moscow region. Palaeontological Journal 34(Suppl. 1):567-574. https://www.researchgate.net/profile/KV_Kremenetski/publication/297782358_The_late_glacial_and_holocene_history_of_vegetation_in_the_Moscow_region/links/56fd4fa208aec6a45b6c674e/The-late-glacial-and-holocene-history-of-vegetation-in-the-Moscow-region.pdf.","Lake. Physiography: ancient glacial valley between 2 moraines. Surrounding vegetation: broadleaf/spruce forests.","10.21233/s2j6-5w36"
26582,"Mshinskoye raised bog","MSHINSKO",59.011111,29.977222,79,46490,"pollen","European Pollen Database","Arslanov, K.A., L.A. Savelieva, V.A. Klimanov, S.B. Chernov, F.E. Maksimov, T.V. Tertychnaya, and D.A. Subetto. 2001. New data on chronology of landscape-paleoclimatic stages in northwestern Russia during the Late Glacial and Holocene. Radiocarbon 43(2B):581-594. [DOI: 10.1017/S0033822200041230]","Raised bog. Physiography: flat area. Surrounding vegetation: bog and forest.","10.21233/87r0-d068"
26583,"Khorpyia","KHORPIYA",61.033333,60.05,120,46492,"pollen","European Pollen Database","Antipina, T.G., N.K. Panova, and O.M. Korona. 2014. The Holocene Dynamics of Vegetation and Environmental Conditions on the Eastern Slope of the Northern Urals. Russian Journal of Ecology 45(5):353-361.","Peat bog. Physiography: floodplain of Loz'va river. Surrounding vegetation: larch, birch & pine taiga","10.21233/3mhs-jm74"
26588,"Man'inskii Khartym","KHARTYM",64.383333,60.9,112,46512,"pollen","European Pollen Database","Antipina, T.G., and N.K. Panova. 2016. The Holocene Dynamics of Vegetation and Climate Conditions on the Eastern Slope of the Subpolar Urals. Russian Journal of Ecology 47(4):329-337. [DOI: https://doi.org/10.1134/S1067413616040056]","Peat bog. Physiography: Floodplain of Man'ya River. Surrounding vegetation: Scots pine, stone pine & dwarf birch.","10.21233/102F-CT44"
26589,"Lake Babinskoye","BABINSKO",59.61457,28.61129,7,46516,"pollen","European Pollen Database","Sandgren, P., D.A. Subetto, B.E. Berglund, N.N. Davydova, and L.A. Savelieva. 2004. Mid-Holocene Littorina Sea transgressions based on stratigraphic studies in coastal lakes of NW Russia. GFF 126(4):363-380. [DOI: https://doi.org/10.1080/11035890401264363]","Lake. Physiography: Depression in valley. Surrounding vegetation: Forest.","10.21233/7F5C-W552"
26596,"Parika","PAR",58.48888,25.77353,50,46544,"pollen","European Pollen Database","Niinemets, E., L. Saarse, and A. Poska. 2002. Vegetation history and human impact in the Parika area, Central Estonia. Proceedings of the Estonian Academy of Sciences. Geology 51(4):241-258.","Raised bog. Physiography: Depression in Lowland. Surrounding vegetation: Grassland, pine-birch-spruce forest.","10.21233/FJC1-HS98"
26991,"Prášilské jezero","PRA-15",49.07525,13.40005,1079,47520,"pollen","European Pollen Database","Carter, V.A., A. Moravcová, R. Chiverrell, J.L. Clear, W. Finsinger, D. Dreslerová, K. Halsall, and P. Kuneš. 2018. Holocene-scale fire dynamics of central European temperate spruce-beech forests. Quaternary Science Reviews 191:15-30. [DOI: 10.1016/j.quascierev.2018.05.001];
Carter, V.A., R.C. Chiverrell, J.L. Clear, N. Kuosmanen, A. Moravcová, M. Svoboda, H. Svobodová-Svitavská, J.F.N. van Leeuwen, W.O. van der Knaap, and P. Kuneš. 2018. Quantitative palynology informing conservation ecology in the Bohemian/Bavarian Forests of Central Europe. Frontiers in Plant Science 8:1-14.","Glacial cirque lake.","10.21233/82XH-AC60"
27171,"Dářko","DARKO",49.63968,15.873705000000001,622,48072,"pollen","European Pollen Database","Roleček, J., H. Svitavská Svobodová, E. Jamrichová, L. Dudová, P. Hájková, G. Kletetschka, P. Kuneš, and V. Abraham. 2020. Conservation targets from the perspective of a palaeoecological reconstruction: the case study of Dářko peat bog in the Czech Republic. Preslia 92(2):87-114. [DOI: 10.23855/preslia.2020.087]","Part of a larger wetland complex. The part investigated is called Padrtiny. The peat is up to 8.6 m deep.","10.21233/ET35-P931"
27230,"Sehestedter Aussendeichsmoor","AUSSENDE",53.438919999999996,8.307095,4,48658,"pollen","European Pollen Database","Behre, K.-E. 2005. Das Moor von Sehestedt. Landschaftsgeschichte am östlichen Jadebusen. Oldenburger Forschungen NF 21. Isensee, Oldenburg.;
Behre, K.-E., and D. Kucan. 1999. Neue Untersuchungen am Außendeichsmoor bei Sehestedt am Jadebusen. Probleme der Küstenforschung im südlichen Nordseegebiet 26:35-64.","Raised bog. Physiography: Bay of Jade. Surrounding vegetation: Meadows and salt marshes. Vegetation formation: Cultural landscape and coast.","10.21233/V1MX-0B83"
27234,"Flögeln Fischer","FLOFISCH",53.66697,8.80243,1,48668,"pollen","European Pollen Database","Behre, K.-E., and D. Kucan. 1994. Die Geschichte der Kulturlandschaft und des Ackerbaus in der Siedlungskammer Flögeln, Niedersachsen, seit der Jungsteinzeit. Probleme der Küstenforschung im südlichen Nordseegebiet 21:1-227.","Small band of peat between lake and Pleistocene ground. Raised bog. Physiography: Basin. Surrounding vegetation: Village with gardens. Vegetation formation: Cultural landscape.","10.21233/TP5S-FZ74"
27247,"Kanna fen","KANNA",58.325031,22.096721,38,48738,"pollen","European Pollen Database","Blaus, A., T. Reitalu, L. Amon, J. Vassiljev, T. Alliksaar, and S. Veski. 2020. From bog to fen: palaeoecological reconstruction of the development of a calcareous spring fen on Saaremaa, Estonia. Vegetation History and Archaeobotany 29(3):373-391. [DOI: 10.1007/s00334-019-00748-z]","Kanna spring fen is located on Saaremaa island on the slope of the higher part of the west Saaremaa upland. Upland forest  is dominated by Pinus sylvestris, Picea abies, Betula pubescens, Alnus glutinosa, and Quercus robur. The landscape is a mosaic of forest, traditionally managed meadows, wooded meadows, fens, and bogs. Local fen vegetation is the Scorpidio-Schoenetum association, dominated by Schoenus ferrugineus, Carex spp., Eriophorum latifolium, Phragmites australis, Molinia caerulea, Juncus subnodulosus, and Menyanthes trifoliata.","10.21233/9VAP-T645"
