taxon_name,clean_name,action
Subgenus Lycopodium,Lycopodium,update
Subgenus Sceptridium,Botrychium,update
Subularia monticola,Subularia monticola,update
Succisa,Succisa,update
Succisa pr,Succisa pratensis,update
Succisa pratensis,Succisa pratensis,update
Succisa pratensis type,Succisa pratensis type,update
Succisa type,Succisa type,update
Swertia abyssinica-type,Swertia abyssinica type,update
Swertia perennis,Swertia perennis,update
Swertia type,Swertia type,update
Swertia usambarensis-type,Swertia usambarensis type,update
Swertia-type,Swertia type,update
Swertia-type kilimandscharica,Swertia kilimandscharica type,update
Swida,Cornus,update
Sycopsis,Sycopsis,update
Symphonia,Symphonia,update
Symphonia globulifera,Symphonia globulifera,update
Symphonia glubulifera,Symphonia globulifera,update
Symphytum,Symphytum,update
Symphytum type,Symphytum type,update
Symphytum-type,Symphytum type,update
Symplocaceae,Symplocaceae,update
Symplocos,Symplocos,update
Synadenium grantii-type,Euphorbia umbellata type,update
Synsepalum-type,Synsepalum type,update
Syringa,Syringa,update
Syringia,Syringa,update
Syzygium,Syzygium,update
Syzygium guineense,Syzygium guineense,update
Syzygium type,Syzygium type,update
Syzygium-type,Syzygium type,update
Syzygium-type guineense,Syzygium guineense type,update
T-C-C type,Cephalotaxaceae/Cupressaceae/Taxaceae,update
t. CRATAEGUS,Crataegus type,update
t.HELIANTHEMUM,Helianthemum type,update
t.PLATANUS,Platanus type,update
t.PRUNUS,Prunus type,update
Tabernaemontana,Tabernaemontana,update
Tacazzea-type,Tacazzea type,update
Tacazzea-type apiculata,Tacazzea apiculata type,update
Tacca leontopetaloides,Tacca leontopetaloides,update
Tagetes,Tagetes,update
Talictrum,Thalictrum,update
Talinum-type,Talinum type,update
Tamaricaceae,Tamaricaceae,update
Tamarindus,Tamarindus,update
Tamarindus-type indica,Tamarindus indica type,update
Tamarindus/Cryptosepalum,Tamarindus/Cryptosepalum,update
Tamarix,Tamarix,update
TAMARIX,Tamarix,update
Tamarix senegalensis-type,Tamarix senegalensis type,update
Tamus,Tamus,update
TAMUS,Tamus,update
Tamus type,Tamus type,update
Tapinanthus-type,Tapinanthus type,update
Tapinthus,Tapinanthus,update
Tapinthus-type,Tapinanthus type,update
Tapura fischeri-type,Tapura fischeri type,update
Taraxacum,Taraxacum,update
Taraxacum type,Taraxacum type,update
Taraxatum,Taraxacum,update
Tarchonantheae,Carduoideae,update
Tarchonanthus type,Tarchonanthus type,update
Tarchonanthus-type,Tarchonanthus type,update
Tarchonanthus-type camphoratus,Tarchonanthus camphoratus type,update
Tarchonanthus/Brachylaena,Tarchonanthus/Brachylaena,update
Tarchonthus,Tarchonanthus,update
Tarchonthus camphoratus,Tarchonanthus camphoratus,update
Taren-type graveolens,Coptosperma graveolens type,update
Tarenna-type,Tarenna type,update
Tarenna-type graveolens,Coptosperma graveolens type,update
Taxaceae,Taxaceae,update
Taxodiaceae,Taxodiaceae,update
Taxodiaceae undiff.,Taxodiaceae,update
Taxodiaceae/Cupressaceae/Taxaceae,Cupressaceae/Taxaceae,update
Taxodium,Taxodium,update
Taxus,Taxus,update
Taxus baccata,Taxus baccata,update
Teclea,Teclea,update
Teclea-t,Teclea type,update
Teclea-type,Teclea type,update
Telephium oligospermum,Telephium oligospermum,update
Tephrosia,Tephrosia,update
Tephrosia uniflora-type,Tephrosia uniflora type,update
Terminalia,Terminalia,update
Terminalia-type,Terminalia type,update
Ternstroemia,Ternstroemia,update
Tessmannia,Tessmannia,update
Tetracarpidium conophorum,Plukenetia conophora,update
Tetracentron,Tetracentron,update
Tetracera,Tetracera,update
Tetracera alnifolia,Tetracera alnifolia,update
Tetracera alnifolia-type,Tetracera alnifolia type,update
Tetraena,Zygophyllum,update
Tetramelaceae,Tetramelaceae,update
Tetrapleura,Tetrapleura,update
Tetrapleura tetraptera-type,Tetrapleura tetraptera type,update
Tetrorchidium,Tetrorchidium,update
Tetrorchidium cf didymosetmon,Tetrorchidium didymostemon type,update
Teucrium,Teucrium,update
Teucrium t.,Teucrium type,update
Teucrium type,Teucrium type,update
Thalictrum,Thalictrum,update
Thalictrum alpinum,Thalictrum alpinum,update
THALICTRUM ALPINUM,Thalictrum alpinum,update
Thalictrum aquilegiifolium,Thalictrum aquilegiifolium,update
Thalictrum flavum type,Thalictrum flavum type,update
Thalictrum lucidum,Thalictrum lucidum,update
Thalictrum type,Thalictrum type,update
THALICTRUM type,Thalictrum type,update
Thalictrum type N,Thalictrum,update
Thalictrum type R,Thalictrum,update
Thalictrum undiff.,Thalictrum,update
Theaceae,Theaceae,update
Theaceae undiff.,Theaceae,update
Thecacoris-type,Thecacoris type,update
Theccacoris g,Thecacoris grandifolia,update
Theligonum,Theligonum,update
Theligonum cynocrambe,Theligonum cynocrambe,update
Thellungiella,Thellungiella,update
Thelypteris,Thelypteris,update
Thelypteris palustris,Thelypteris palustris,update
Thelypteris palustris type,Thelypteris palustris type,update
Thelypteris phegopteris,Thelypteris phegopteris,update
Thelypteris type,Thelypteris type,update
Thesium,Thesium,update
Thesium humifusum,Thesium humifusum,update
Thesium type,Thesium type,update
Thottea,Thottea,update
Thunbergia,Thunbergia,update
Thymelaea,Thymelaea,update
Thymelaeaceae,Thymelaeaceae,update
Thymelaeaceae undiff.,Thymelaeaceae,update
Thymeleaceae,Thymelaeaceae,update
Thymus,Thymus,update
Thymus drucei,Thymus praecox subsp britannicus,update
Thymus praecox subsp britannicus,Thymus praecox subsp britannicus,update
Thymus serpyllum,Thymus serpyllum,update
Thymus type,Thymus type,update
Thymus/Mentha,Mentha/Thymus,update
Thymus/Mentha type,Mentha/Thymus type,update
Tilia,Tilia,update
TILIA,Tilia,update
Tilia cordata,Tilia cordata,update
Tilia cordata typ,Tilia cordata type,update
Tilia cordata type,Tilia cordata type,update
Tilia dasystyla,Tilia dasystyla,update
Tilia platyphyllos,Tilia platyphyllos,update
Tilia platyphyllos type,Tilia platyphyllos type,update
Tiliaceae,Malvaceae,update
Tiliaceae undiff.,Malvaceae,update
Tiliacora-type,Tiliacora type,update
Tiliacora-type funifera,Tiliacora funifera type,update
Tinnea,Tinnea,update
Tinospora,Tinospora,update
Tinospora bakis-type,Tinospora bakis type,update
Toddalia,Toddalia,update
Toddalia asiatica,Zanthoxylum asiaticum,update
Todea,Todea,update
Tofieldia,Tofieldia,update
Toona sinensis,Toona sinensis,update
Toricellia,Toricellia,update
Torilis,Torilis,update
Torilis arvensis,Torilis arvensis,update
Torilis type,Torilis type,update
Toxicodendron,Toxicodendron,update
Toxicodendron succedaneum,Toxicodendron succedaneum,update
Trachycarpus,Trachycarpus,update
Trachycarpus fortunei,Trachycarpus fortunei,update
Tragia hildebrandtii type,Tragia hildebrandtii type,update
Tragia-type,Tragia type,update
Tragia-type hildebrandtii,Tragia hildebrandtii type,update
Tragopogon pratensis,Tragopogon pratensis,update
Treculia,Treculia,update
Treculia africa,Treculia africana,update
Treculia africana-type,Treculia africana type,update
Trema,Trema,update
Trema orientale type,Trema orientale type,update
Trema-type orientalis,Trema orientale type,update
Trianthema-type,Trianthema type,update
Triaspis-type,Triaspis type,update
Tribulus,Tribulus,update
Tribulus cf cistoides,Tribulus cistoides type,update
Tribulus terrestris,Tribulus terrestris,update
Tribulus terrestris-type,Tribulus terrestris type,update
Tricalysia,Tricalysia,update
Trichilia emetica type,Trichilia emetica type,update
Trichilia-t emetica,Trichilia emetica type,update
Trichilia-type,Trichilia type,update
Trichilia-type emetica,Trichilia emetica type,update
Trichocladus,Trichocladus,update
Trichocladus ellipticus-type,Trichocladus ellipticus type,update
Trichodesma,Trichodesma,update
Trichodesma africanum-type,Trichodesma africanum type,update
Trichodesma zeylanicum-type,Trichodesma zeylanicum type,update
Trichomanes speciosum,Trichomanes speciosum,update
Trichophorum caespitosum,Trichophorum caespitosum,update
Trichosanthes,Trichosanthes,update
Trichoscypha,Trichoscypha,update
Trichoscypha-type,Trichoscypha type,update
Trichoscypha-type arborea,Trichoscypha arborea type,update
Trichoscypha-type oba,Trichoscypha lucens type,update
Trientalis,Trientalis,update
Trientalis europaea,Trientalis europaea,update
Trientalis europea,Trientalis europaea,update
Trif._re-s,Trifolium repens,update
Trifolium,Trifolium,update
Trifolium alpinum type,Trifolium alpinum type,update
Trifolium badium type,Trifolium badium type,update
Trifolium cfr alpinum,Trifolium alpinum type,update
Trifolium dubium type,Trifolium dubium type,update
Trifolium montanum,Trifolium montanum,update
Trifolium pratense,Trifolium pratense,update
Trifolium pratense type,Trifolium pratense type,update
Trifolium pratense-type,Trifolium pratense type,update
Trifolium repens,Trifolium repens,update
Trifolium repens T,Trifolium repens type,update
Trifolium repens type,Trifolium repens type,update
Trifolium repens-type,Trifolium repens type,update
Trifolium spadiceum type,Trifolium spadiceum type,update
Trifolium t.,Trifolium type,update
Trifolium typ,Trifolium type,update
Trifolium type,Trifolium type,update
Trifolium undiff.,Trifolium,update
Trifolium-type,Trifolium type,update
Trifolium-type acaule,Trifolium acaule type,update
Trigonella,Trigonella,update
Trilepisium,Trilepisium,update
Trilepisium madagascariense type,Trilepisium madagascariense type,update
Trilepisium type madgascariensis,Trilepisium madagascariense type,update
Trilepisium-type madagascariensis,Trilepisium madagascariense type,update
Trinia glauca type,Trinia glauca type,update
Trinia glauca-type,Trinia glauca type,update
Triplochiton scleroxylon,Triplochiton scleroxylon,update
Triplochiton scleroxylon-type,Triplochiton scleroxylon type,update
Tripolium pannonicum,Tripolium pannonicum,update
Tristellateia,Tristellateia,update
Triumfetta,Triumfetta,update
Triumfetta-type,Triumfetta type,update
Trochodendron,Trochodendron,update
Trollius,Trollius,update
Trollius europaeus,Trollius europaeus,update
Trollius type,Trollius type,update
Tropaeolaceae,Tropaeolaceae,update
Tsuga,Tsuga,update
Tsuga diversifolia,Tsuga diversifolia,update
Tsuga heterophylla,Tsuga heterophylla,update
Tsuga sieboldii,Tsuga sieboldii,update
Tsugadiversifolia,Tsuga diversifolia,update
Tsugasieboldii,Tsuga sieboldii,update
Tuberaria,Tuberaria,update
Tubuliflorae,Asteroideae,update
Tulbaghia,Tulbaghia,update
Tulipa,Tulipa,update
Turgenia type,Turgenia type,update
Turpinia,Turpinia,update
Tussilago farfara,Tussilago farfara,update
Tussilago type,Tussilago type,update
Uapaca,Uapaca,update
Uapaca bojeri-type,Uapaca bojeri type,update
Uapaca guineensis-type,Uapaca guineensis type,update
Uapaca heudelotii-type,Uapaca heudelotii type,update
Uapaca kirkia-type,Uapaca kirkiana type,update
Uapaca kirkiana-type,Uapaca kirkiana type,update
Uapaca nitida-type,Uapaca nitida type,update
Uapaca paludosa-type,Uapaca mole type,update
Uapaca staudtii,Uapaca staudtii,update
Uapaca staudtii-type,Uapaca staudtii type,update
Uapaca togoensis-type,Uapaca togoensis type,update
uclea latifolia,Nauclea latifolia,update
Uebelinia-type,Uebelinia type,update
Uebelinia-type abyssinica,Uebelinia abyssinica type,update
Ulex,Ulex,update
Ulex type,Ulex type,update
Ulex-type,Ulex type,update
Ulex/Cytisus type,Cytisus/Ulex type,update
Ulmaceae,Ulmaceae,update
Ulmaceae undiff.,Ulmaceae,update
Ulmaceae..other.,Ulmaceae,update
Ulmus,Ulmus,update
ULMUS,Ulmus,update
Ulmus / Zelkova,Ulmus/Zelkova,update
Ulmus glabra,Ulmus glabra,update
Ulmus glabra type,Ulmus glabra type,update
Ulmus laevis,Ulmus laevis,update
Ulmus minor,Ulmus minor,update
Ulmus-Zelkova,Ulmus/Zelkova,update
Ulmus/Zelkova,Ulmus/Zelkova,update
Ulmus+Zelkova,Ulmus/Zelkova,update
Umbellifera,Apiaceae,update
Umbelliferae,Apiaceae,update
UMBELLIFERAE,Apiaceae,update
Umbelliferae  undiff. type,Apiaceae,update
Umbelliferae undiff.,Apiaceae,update
Umbellifereae,Apiaceae,update
Umbilicus,Umbilicus,update
Umbilicus rupestris type,Umbilicus rupestris type,update
Uncaria,Uncaria,update
Uncaria africa,Uncaria africana,update
Uncaria-type,Uncaria type,update
Uncaria-type africana,Uncaria africana type,update
Uritca pilulifera,Urtica pilulifera,update
Urtica,Urtica,update
URTICA,Urtica,update
Urtica cf. pilulifera,Urtica pilulifera type,update
Urtica cf. U. dioica,Urtica dioica type,update
Urtica cf. U. pilulifera,Urtica pilulifera type,update
Urtica dioica,Urtica dioica,update
Urtica dioica t.,Urtica dioica type,update
Urtica dioica type,Urtica dioica type,update
Urtica dioica-type,Urtica dioica type,update
Urtica dubia,Urtica membranacea,update
Urtica membranacea,Urtica membranacea,update
Urtica membranacea type,Urtica membranacea type,update
Urtica membranacea-type,Urtica membranacea type,update
Urtica pilulifera,Urtica pilulifera,update
Urtica pilulifera type,Urtica pilulifera type,update
Urtica sp (triporate type),Urtica,update
Urtica type,Urtica type,update
Urtica undiff.,Urtica,update
Urtica urens,Urtica urens,update
Urtica-type,Urtica type,update
Urtica/Parietaria,Parietaria/Urtica,update
Urtica+Morus,Urtica/Morus,update
Urticaceae,Urticaceae,update
URTICACEAE,Urticaceae,update
Urticaceae undiff.,Urticaceae,update
URTICACEAE undiff.,Urticaceae,update
Urticaceae..non.Urtica.,Urticaceae,update
Vacci-eae,Ericaceae,update
Vacciniaceae,Ericaceae,update
Vaccinium,Vaccinium,update
VACCINIUM,Vaccinium,update
Vaccinium myrtillus,Vaccinium myrtillus,update
Vaccinium myrtillus type,Vaccinium myrtillus type,update
Vaccinium oxycoccos,Vaccinium oxycoccos,update
Vaccinium T,Vaccinium type,update
Vaccinium typ,Vaccinium type,update
Vaccinium type,Vaccinium type,update
Vaccinium uliginosum,Vaccinium uliginosum,update
Vaccinium undiff.,Vaccinium,update
Vaccinium vitis-idaea,Vaccinium vitis-idaea,update
Vaccinium-type,Vaccinium type,update
Vaccinium/Oxycoccus,Vaccinium/Oxycoccus,update
Vaccinium/Rhododendron,Vaccinium/Rhododendron,update
Vahlia,Vahlia,update
Vahlia somalensis-type,Vahlia somalensis type,update
Valeriana,Valeriana,update
Valeriana capitata,Valeriana capitata,update
Valeriana capitata L.,Valeriana capitata,update
Valeriana capitata type,Valeriana capitata type,update
Valeriana cf.,Valeriana type,update
Valeriana cf. capitata,Valeriana capitata type,update
Valeriana dioica type,Valeriana dioica type,update
Valeriana dioica-type,Valeriana dioica type,update
Valeriana montana type,Valeriana montana type,update
Valeriana officinalis,Valeriana officinalis,update
Valeriana officinalis T,Valeriana officinalis type,update
Valeriana officinalis t.,Valeriana officinalis type,update
Valeriana officinalis type,Valeriana officinalis type,update
Valeriana officinalis-type,Valeriana officinalis type,update
Valeriana sambucifolia type,Valeriana sambucifolia type,update
Valeriana saxatilis type,Valeriana saxatilis type,update
Valeriana tripteris type,Valeriana tripteris type,update
Valeriana type,Valeriana type,update
Valerianaceae,Valerianaceae,update
Valerianaceae undiff.,Valerianaceae,update
Valerianaceae/Dipsacaceae,Caprifoliaceae,update
Valerianel,Valerianella,update
Valerianella,Valerianella,update
Valerianella type,Valerianella,update
Valerianoideae,Caprifoliaceae,update
Vangueria-type,Vangueria type,update
Vangueria-type acutiloba,Vangueria madagascariensis var madagascariensis type,update
Vangueria-type madagascariensis,Vangueria madagascariensis type,update
Vatica,Vatica,update
Vatovaea-type pseudolablab,Vatovaea pseudolablab type,update
Vepris dainellii type,Vepris dainellii type,update
Vepris nobilis type,Vepris nobilis type,update
Vepris-type,Vepris type,update
Vepris-type dainellii,Vepris dainellii type,update
Vepris-type nobilis,Vepris nobilis type,update
Vepris-type trichocarpa,Vepris trichocarpa type,update
Veratrum,Veratrum,update
Veratrum type,Veratrum type,update
Verbascum,Verbascum,update
Verbascum type,Verbascum type,update
Verbascumcf.,Verbascum type,update
Verbena,Verbena,update
Verbena officinalis,Verbena officinalis,update
Verbenaceae,Verbenaceae,update
Verbenaceae undiff.,Verbenaceae,update
Vernicia,Vernicia,update
Vernonia,Vernonia,update
Vernonia perrottetii-type,Vernonia perrottetii type,update
Vernonia sp,Vernonia,update
Vernonia-type,Vernonia type,update
Vernonia-type galamensis,Vernonia galamensis type,update
Vernonia-type schimperi,Vernonia schimperi type,update
Vernonieae,Cichorioideae,update
Vernonieae undiff.,Cichoroideae,update
Veronica,Veronica,update
Veronica c,Veronica,update
Veronica type,Veronica type,update
Veronica-type,Veronica type,update
Veronica/Lamium album type,Lamium album/Veronica type,update
Vib._op-s,Viburnum opulus,update
Viburnaceae,Viburnaceae,update
Viburnum,Viburnum,update
VIBURNUM,Viburnum,update
Viburnum lantana,Viburnum lantana,update
Viburnum opulus,Viburnum opulus,update
Viburnum opulus T,Viburnum opulus type,update
Viburnum opulus type,Viburnum opulus type,update
Viburnum opulus/tinus,Viburnum opulus/Viburnum tinus,update
Viburnum opulus/Viburnum tinus,Viburnum opulus/Viburnum tinus,update
Viburnum type,Viburnum type,update
Viburnum/Sambucus,Sambucus/Viburnum,update
Vicea,Vicia,update
Vicia,Vicia,update
Vicia crac,Vicia cracca,update
Vicia cracca,Vicia cracca,update
Vicia cracca type,Vicia cracca type,update
Vicia faba,Vicia faba,update
Vicia faba type,Vicia faba type,update
Vicia lathyroides,Vicia lathyroides,update
Vicia sativa type,Vicia sativa type,update
Vicia sylv,Vicia sylvatica,update
Vicia sylvatica,Vicia sylvatica,update
Vicia sylvatica type,Vicia sylvatica type,update
Vicia T,Vicia type,update
Vicia tp.,Vicia type,update
Vicia type,Vicia type,update
Vicia-type,Vicia type,update
Vicia/Lathyrus,Lathyrus/Vicia,update
Vicia/Lathyrus type,Lathyrus/Vicia type,update
Viciaceae,Viciaceae,update
Vigna,Vigna,update
Vigna luteola type,Vigna luteola type,update
Vigna-type,Vigna type,update
Vigna-type luteola,Vigna luteola type,update
Vinca,Vinca,update
Viola,Viola,update
VIOLA,Viola,update
Viola arve,Viola arvensis,update
Viola arvensis,Viola arvensis,update
Viola arvensis type,Viola arvensis type,update
Viola cani,Viola canina,update
Viola canina,Viola canina,update
Viola canina type,Viola canina type,update
Viola odorata type,Viola odorata type,update
Viola palu,Viola palustris,update
Viola palustris,Viola palustris,update
Viola palustris type,Viola palustris type,update
Viola tricolor,Viola tricolor,update
Viola tricolor type,Viola tricolor type,update
Viola tricolor/Viola arvensis,Viola tricolor/Viola arvensis,update
Viola-tricolor/V. arvensis,Viola tricolor/Viola arvensis,update
Violaceae,Violaceae,update
Virectaria,Virectaria,update
Viscaceae undiff.,Santalaceae,update
Viscum,Viscum,update
Viscum album,Viscum album,update
Viscum album type,Viscum album type,update
Viscum type,Viscum type,update
Vismia,Vismia,update
Vitaceae,Vitaceae,update
Vitaceae undiff.,Vitaceae,update
Vitaceae- Cissus type,Cissus type,update
Vitellaria-type paradoxa,Vitellaria paradoxa type,update
Vitex,Vitex,update
Vitex negundo,Vitex negundo,update
Vitex negundo var heterophylla,Vitex negundo,update
Vitex-type,Vitex type,update
Vitex-type doniana,Vitex doniana type,update
Voacanga-type,Voacanga type,update
Volkensinia prostrata,Volkensinia prostrata,update
Wahlenbergia-type,Wahlenbergia type,update
Waltheria,Waltheria,update
Warionia-type,Warionia type,update
Weigela,Weigela,update
Welwitschia mirabilis,Welwitschia mirabilis,update
Wendlandia,Wendlandia,update
Widdringtonia-type,Widdringtonia type,update
Wikstroemia,Wikstroemia,update
Wild grass group,Poaceae,update
Wolffia,Wolffia,update
Wood._f-s,Woodsia mollis,update
Woodceae._a-a,Woodsia alpina,update
Woodsia,Woodsia,update
Woodsia alpina,Woodsia alpina,update
Woodsia ilvensis,Woodsia ilvensis,update
Woodsia mollis,Woodsia mollis,update
Xanthium,Xanthium,update
Xanthium spinosum,Xanthium spinosum,update
Xanthium spinosum T,Xanthium spinosum type,update
Xanthium spinosum type,Xanthium spinosum type,update
Xanthium strumarium,Xanthium strumarium,update
Xanthium strumarium type,Xanthium strumarium type,update
Xanthium t.,Xanthium type,update
Xanthium type,Xanthium type,update
Xanthium-type,Xanthium type,update
Xanthium/Ambrosia,Ambrosia/Xanthium,update
Xerophyta,Xerophyta,update
Ximenia,Ximenia,update
Ximenia americana-type,Ximenia americana type,update
Ximenia-type,Ximenia type,update
Xylia-type,Xylia type,update
Xylosma,Xylosma,update
Xymalos,Xymalos,update
Xyris,Xyris,update
Zaleya-type pentandra,Zaleya pentandra type,update
Zanha golungensis-type,Zanha golungensis type,update
Zanthoxylum,Zanthoxylum,update
Zanthoxylum asiaticum,Zanthoxylum asiaticum,update
Zanthoxylum type,Zanthoxylum type,update
Zanthoxylum usambarense type,Zanthoxylum usambarense type,update
Zanthoxylum zanthoxyloides,Zanthoxylum zanthoxyloides,update
Zanthoxylum-type,Zanthoxylum type,update
Zanthoxylum-type chalybeum,Zanthoxylum chalybeum type,update
Zanthoxylum-type gilletii,Zanthoxylum gilletii type,update
Zanthoxylum-type usambarense,Zanthoxylum usambarense type,update
Zanthoxylum-type zanthoxyloides,Zanthoxylum zanthoxyloides type,update
Zelkova,Zelkova,update
Zelkova type,Zelkova type,update
Zelkova/Ulmus,Ulmus/Zelkova,update
Ziziphus,Ziziphus,update
Ziziphus type,Ziziphus type,update
Ziziphus-type,Ziziphus type,update
Zizyphus,Ziziphus,update
Zizyphus lotus,Ziziphus lotus,update
Zornia,Zornia,update
Zygophyllaceae,Zygophyllaceae,update
Zygophyllaceae undiff.,Zygophyllaceae,update
Zygophyllaceae..other.,Zygophyllaceae,update
Zygophyllum,Zygophyllum,update
Zygophyllum fabago-type,Zygophyllum fabago type,update
Zygophyllum simplex-type,Zygophyllum simplex type,update
Abies+Picea,,inspect
Acer+Celtis+Salix+Ulmus,,inspect
Acer+Tilia,,inspect
Alnus+Carpinus+Corylus,,inspect
Alnus+Carpinus+Salix+Tsuga,,inspect
Artemisia+Chenopodiaceae,,inspect
Brassicaceae+Apiaceae,,inspect
Carpinus+Corylus,,inspect
Carya+Rhodomyrtus,,inspect
Castanea+Castanopsis+Cyclobalanopsis,,inspect
Castanea+Quercus,,inspect
Castanopsis+Helicia+Arecaceae,,inspect
Castanopsis+Helicia+Arecaceae+Syzygium,,inspect
Castanopsis+Lithocarpus,,inspect
Castanopsis+Quercus,,inspect
Chenopodiaceae+Asteraceae,,inspect
Convolvulaceae+Euphorbiaceae+Sedum,,inspect
Corylus+Ostrya,,inspect
Euphorbia+Osmanthus,,inspect
Fraxinus+Syringa,,inspect
Helicia+Syzygium+Arecaceae,,inspect
Juglans+Liquidambar,,inspect
Lamiaceae+Impatiens+Plantago+Urtica,,inspect
Lithocarpus+Castanea,,inspect
Magnolia+Myrtus,,inspect
Pinus+Picea,,inspect
Pinus+Picea+Abies,,inspect
Rosa+Rubus+Filipendula,,inspect
Salix+Ulmus,,inspect
Tilia+Ulmus,,inspect
*Concentration,,delete
*sum,,delete
"4-5 colporat 20 mkm, psilat, schmetterlingsporen",,delete
Abies: stomata,,delete
Acer campestre type clumps,,delete
Acer campestre type clumps of two,,delete
Acritarchs,,delete
Added exote (grains/ml),,delete
added Exototic marker,,delete
Aegiceras corniculatum,,delete
Aegiceras corniculatum+Avicennia marina,,delete
Aegiceras corniculatum+Avicennia marina+Excoecaria agallocha,,delete
Aizoaceae/Caryophyllaceae undiff.,,delete
Algae,,delete
Alis._pl-go,,delete
Alisma,,delete
Alisma plantago-aquatica,,delete
Alisma t.,EXCLUDE,delete
Alisma type,,delete
Alismataceae,,delete
Alismataceae undiff.,,delete
Alternaria,,delete
Althaenia,,delete
Amblys-eae,,delete
Amphitrema,,delete
Amphitrema flavum,,delete
Anabaena,,delete
Analysed lines,,delete
Anphitrema,,delete
Anthoceros,,delete
Anthoceros laevis,,delete
Anthoceros punctatus,,delete
Anthocerotaceae,Anthocerotaceae,delete
Anthocerotaceae undiff.,,delete
Anthostomella fuegiana,,delete
Anuraeopsis fissa,,delete
Anus,,delete
Aponogeton,,delete
Aquatic remains unidentified,,delete
Aquatics,,delete
Arcella,,delete
Arcella arenaria,,delete
Arcella artocrea,,delete
Arcella C,,delete
Arcella catinus  type,,delete
Arcella discoides,,delete
Arcella discoides C,,delete
Arcella sp.,,delete
Arcella vulgaris,,delete
Aroos daryaee,,delete
Arthrop. Mandible,,delete
Artropod,,delete
Ascodemis type UG 1285,,delete
Ascospores undiff.,,delete
Assulina,,delete
Assulina muscorum,,delete
Assulina seminulum,,delete
Asteraceae clumps,,delete
Asterella,,delete
Asterosporium,,delete
Asterosporium asterospermum,,delete
Asterosporium asterospermum type,,delete
Atrichum spores,,delete
Avena,,delete
Avena sativa,,delete
Avena T,,delete
Avena t.,,delete
Avena Triticum group,,delete
Avena type,,delete
Avena-Triticum,,delete
Avena-Triticum group,,delete
Avena/Triticum,,delete
Avena/Triticum group,,delete
Avena/Triticum type,,delete
Avena/Triticum-group,,delete
Avicennia,,delete
Avicennia marina,,delete
Azolla,,delete
Azolla africana,,delete
Azolla-Salvinia massula,,delete
Azolla-Salvinia microspore,,delete
Azolla: massulae,,delete
Azolla/Salvinia spore(s),,delete
Balanophora abbreviata,,delete
Batrachium,,delete
Batrachium t.,,delete
Batrachium type,,delete
Betula-Tetrade,,delete
Betula/Carpinus,,delete
Betula/Corylus,,delete
Betula/Corylus/Myrica,,delete
Betulaceae,,delete
Bitectatodinium tepikiense,,delete
Botryoccocus,,delete
Botryococcaceae,,delete
BOTRYOCOCCACEAE,,delete
Botryococcus,,delete
Botryococcus braunii,,delete
Botryococcus pila,,delete
Brachysporium pendulisporum type,,delete
Brassicaceae clumps,,delete
Brigantedinium,,delete
Briophyte 340 type,,delete
broken,,delete
Broken,Broken,delete
Broken/obscured,Broken/obscured,delete
Bruguiera,,delete
Bruguiera gymnorrhiza+Kandelia candel,,delete
Bruguiera gymnorrhiza+Kandelia candel+Rhizophora apiculata,,delete
Bryales,,delete
Bryales undiff.,,delete
Bryales/Botrychium,,delete
Bryidae,,delete
Bryideae,,delete
Bryophyta,,delete
BRYOPHYTA,,delete
Bryophyte spores,,delete
Bryophytes,,delete
Burn tissues,,delete
Butomaceae,,delete
Butomus,,delete
Butomus umbellatus,,delete
Buxus clumps,,delete
Buxus clumps of two,,delete
Byssothecium circinans,,delete
Calamus,,delete
Callidina,,delete
Callidina angusticollis,,delete
Callitriche,,delete
Caltha,,delete
Caltha pal,Caltha pal,delete
Caltha palustris,,delete
Caltha palustris type,,delete
Caltha T,,delete
Caltha typ,,delete
Caltha type,,delete
Caltha-type,EXCLUDE,delete
Canbis-type,Canbis-type,delete
Canbis/Humulus,Canbis/Humulus,delete
Cannabis,,delete
Cannabis sativa,,delete
Cannabis t,Cannabis t,delete
Cannabis t.,EXCLUDE,delete
Cannabis type,,delete
Cannabis-type,,delete
Cannabis/Humulus,,delete
Cannabis/Humulus type,,delete
Carboni grandi contati,,delete
Carboni piccoli contati,,delete
Cardiaceae,,delete
Carex simbiotic fungi (carex indicator),,delete
Carpinus clumps,,delete
Carya remaniés,,delete
Cassipourea,,delete
Castanea clumps,,delete
Celtis-Holoptelea,Celtis-Holoptelea,delete
Centropyxis,,delete
Centropyxis aculeata,,delete
Centropyxis platystoma,,delete
Centropyxis sp.,,delete
Centrostachys-type aquatica,,delete
Ceratophyllum,,delete
Ceratophyllum hair,,delete
Ceratophyllum kolce,,delete
Ceratophyllum leaf spines,,delete
Ceratophyllum spines,,delete
Ceratophyllum: spines,EXCLUDE,delete
Ceratopteris,,delete
Ceratopteris cornuta,,delete
Cercophora,,delete
Cercophora sp. (Type HdV-112A),,delete
Cercophora type,,delete
Cereal  type,,delete
cereal type,,delete
Cereal type,,delete
Cereale,,delete
Cereales,,delete
Cerealia,EXCLUDE,delete
Cerealia (excl. Secale),,delete
Cerealia >50µm,,delete
Cerealia 40-50µm,,delete
Cerealia indiff.,,delete
Cerealia p.p.,,delete
Cerealia pro parte,,delete
Cerealia T,,delete
CEREALIA t.,,delete
Cerealia type,,delete
Cerealia type (excl. Secale),,delete
Cerealia type/Secale,,delete
Cerealia type/Triticum,,delete
