taxon_name,clean_name,action
Scirpus type,Scirpus type,update
Scleranthus,Scleranthus,update
Scleranthus annuus,Scleranthus annuus,update
Scleranthus perennis,Scleranthus perennis,update
Scleranthus type,Scleranthus type,update
Scorconera laciniata,Scorzonera laciniata,update
Scorzonera,Scorzonera,update
Scorzonera humilis type,Scorzonera humilis type,update
Scorzonera type,Scorzonera type,update
Scorzonera type,Scorzonera type,update
Scrofulariaceae,Scrophulariaceae,update
Scroph-eae,Scrophulariaceae,update
Scrophularia,Scrophularia,update
Scrophularia typ,Scrophularia type,update
Scrophularia type,Scrophularia type,update
Scrophularia type,Scrophularia type,update
Scrophularia/Verbascum,Scrophularia/Verbascum,update
Scrophularia/Verbascum type,Scrophularia/Verbascum type,update
Scrophularia/Verbascum/Digitalis,Scrophularia/Verbascum/Digitalis,update
Scrophulariaceae,Scrophulariaceae,update
SCROPHULARIACEAE,Scrophulariaceae,update
Scrophulariaceae cf. Veronica,Veronica type,update
Scrophulariaceae indet.,Scrophulariaceae,update
Scrophulariaceae pro parte,Scrophulariaceae,update
Scrophulariaceae undiff.,Scrophulariaceae,update
Scrophulariaceae undifferentiated,Scrophulariaceae,update
Scutellaria,Scutellaria,update
Scutellaria type,Scutellaria type,update
Securinega tinctoria type,Flueggea tinctoria type,update
Sedum,Sedum,update
SEDUM,Sedum,update
Sedum type,Sedum type,update
Sedum type,Sedum type,update
Sempervivum,Sempervivum,update
Senecio,Senecio,update
Senecio cf.,Senecio type,update
Senecio T,Senecio type,update
Senecio t.,Senecio type,update
Senecio type,Senecio type,update
Senecio type,Senecio type,update
Serratula,Serratula,update
Serratula type,Serratula type,update
Serratula type,Serratula type,update
Seseli type,Seseli type,update
Setaria,Setaria,update
Siderites,Sideritis,update
Sideritis,Sideritis,update
Silenaceae,Silenaceae,update
Silene,Silene,update
Silene acaulis,Silene acaulis,update
Silene acaulis type,Silene acaulis type,update
Silene dioica,Silene dioica,update
Silene dioica type,Silene dioica type,update
Silene dioica type,Silene dioica type,update
Silene pro parte,Silene,update
Silene rupestris,Silene rupestris,update
Silene T,Silene type,update
Silene tp.,Silene type,update
Silene typ,Silene type,update
Silene type,Silene type,update
SILENE type,Silene type,update
Silene undiff.,Silene,update
Silene vulgaris type,Silene vulgaris type,update
Sinapis,Sinapis,update
Sinapis typ,Sinapis type,update
Sinapis type,Sinapis type,update
Sinapis type,Sinapis type,update
Sium latifolium T,Sium latifolium type,update
Sium t.,Sium type,update
Smilax,Smilax,update
Smilax aspera,Smilax aspera,update
Smyrnium type,Smyrnium type,update
Solanaceae,Solanaceae,update
Solanaceae type,Solanaceae,update
Solanum,Solanum,update
Solanum dulcamara,Solanum dulcamara,update
Solanum nigrum,Solanum nigrum,update
Solanum nigrum type,Solanum nigrum type,update
Solanum nigrum type,Solanum nigrum type,update
Solanum tuberosum,Solanum tuberosum,update
Soldanella,Soldanella,update
Soldanella type,Soldanella type,update
Solidago,Solidago,update
Solidago type,Solidago type,update
Solidago type,Solidago type,update
Solidago virgaurea type,Solidago virgaurea type,update
Sonchus type,Sonchus type,update
Sorbus,Sorbus,update
SORBUS,Sorbus,update
Sorbus aria,Sorbus aria,update
Sorbus aucuparia,Sorbus aucuparia,update
Sorbus aucuparia type,Sorbus aucuparia type,update
Sorbus group,Sorbus type,update
Sorbus T,Sorbus type,update
Sorbus type,Sorbus type,update
Sorbus-group,Sorbus type,update
Sorbus-Gruppe,Sorbus type,update
Sorbus/Cotoneaster,Sorbus/Cotoneaster,update
Sorbus/Rubus t.,Sorbus/Rubus type,update
Spartium,Spartium,update
Spergula,Spergula,update
Spergula arvensis,Spergula arvensis,update
Spergula arvensis type,Spergula arvensis type,update
Spergula arvensis type,Spergula arvensis type,update
Spergula type,Spergula type,update
Spergula type,Spergula type,update
Spergula/Spergularia,Spergula/Spergularia,update
Spergularia,Spergularia,update
Spergularia type,Spergularia type,update
Sphaerostephanos,Thelypteris,update
Spinacia type,Spinacia type,update
Spiraea,Spiraea,update
Spirea type,Spiraea type,update
Spore monolete,Polypodiales,update
spore-monolete,Polypodiales,update
Spores monoletes,Polypodiales,update
Spores monolètes,Polypodiales,update
Spori monoleti,Polypodiales,update
Stachys,Stachys,update
Stachys (Galeopsis - Ballota - Gruppe),Stachys,update
Stachys sylvatica type,Stachys sylvatica type,update
Stachys sylvatica type,Stachys sylvatica type,update
Stachys sylvestris,Stachys sylvestris,update
Stachys type,Stachys type,update
Stachys type,Stachys type,update
Stahhys sylvatica type,Stachys sylvatica type,update
Stellaria,Stellaria,update
Stellaria cf. S. graminea,Stellaria graminea type,update
Stellaria holostea,Stellaria holostea,update
Stellaria holostea type,Stellaria holostea type,update
Stellaria nemorum,Stellaria nemorum,update
Stellaria palustris,Stellaria palustris,update
Stellaria type,Stellaria type,update
Stellera,Stellaria,update
Sterculiaceae,Malvaceae,update
Stipa,Stipa,update
Styrax,Styrax,update
Styrax officinalis,Styrax officinalis,update
Suaeda type,Suaeda type,update
Subgenus Lycopodium,Lycopodium,update
Subgenus Sceptridium,Botrychium,update
Succisa,Succisa,update
Succisa pratensis,Succisa pratensis,update
Succisa pratensis type,Succisa pratensis type,update
Swertia perennis,Swertia perennis,update
Swertia type,Swertia type,update
Symphytum,Symphytum,update
Symphytum type,Symphytum type,update
Syringa,Syringa,update
Syringia,Syringia,update
T-C-C type,Cephalotaxaceae/Cupressaceae/Taxaceae,update
t. CRATAEGUS,Crataegus type,update
t.HELIANTHEMUM,Helianthemum type,update
t.PLATANUS,Platanus type,update
t.PRUNUS,Prunus type,update
Talictrum,Thalictrum,update
Tamarix,Tamarix,update
TAMARIX,Tamarix,update
Tamus,Tamus,update
TAMUS,Tamus,update
Taraxacum,Taraxacum,update
Taraxacum type,Taraxacum type,update
Taraxacum type,Taraxacum type,update
Taxodiaceae,Taxodiaceae,update
Taxodiaceae/Cupressaceae/Taxaceae,Cupressaceae/Taxaceae,update
Taxodium,Taxodium,update
Taxus,Taxus,update
Taxus baccata,Taxus baccata,update
Teucrium,Teucrium,update
Teucrium t.,Teucrium type,update
Teucrium type,Teucrium type,update
Thalictrum,Thalictrum,update
Thalictrum alpinum,Thalictrum alpinum,update
THALICTRUM ALPINUM,Thalictrum alpinum,update
Thalictrum aquilegiifolium,Thalictrum aquilegiifolium,update
Thalictrum flavum type,Thalictrum flavum type,update
Thalictrum flavum type,Thalictrum flavum type,update
Thalictrum type,Thalictrum type,update
Thalictrum type,Thalictrum type,update
THALICTRUM type,Thalictrum type,update
Thalictrum type N,Thalictrum type,update
Thalictrum type R,Thalictrum type,update
Thalictrum undiff.,Thalictrum,update
Theligonum,Theligonum,update
Theligonum cynocrambe,Theligonum cynocrambe,update
Thelypteris,Thelypteris,update
Thelypteris palustris,Thelypteris palustris,update
Thelypteris palustris type,Thelypteris palustris type,update
Thelypteris phegopteris,Thelypteris phegopteris,update
Thelypteris type,Thelypteris type,update
Thesium,Thesium,update
Thesium humifusum,Thesium humifusum,update
Thesium type,Thesium type,update
Thymelaea,Thymelaea,update
Thymelaeaceae,Thymelaeaceae,update
Thymelaeaceae undiff.,Thymelaeaceae,update
Thymeleaceae,Thymelaeaceae,update
Thymus,Thymus,update
Thymus drucei,Thymus praecox subsp britannicus,update
Thymus serpyllum,Thymus serpyllum,update
Thymus type,Thymus type,update
Thymus/Mentha,Mentha/Thymus,update
Thymus/Mentha type,Mentha/Thymus type,update
Tilia,Tilia,update
TILIA,Tilia,update
Tilia cordata,Tilia cordata,update
Tilia cordata typ,Tilia cordata type,update
Tilia cordata type,Tilia cordata type,update
Tilia platyphyllos,Tilia platyphyllos,update
Tilia platyphyllos type,Tilia platyphyllos type,update
Tofieldia,Tofieldia,update
Torilis,Torilis,update
Torilis type,Torilis type,update
Trachycarpus fortunei,Trachycarpus fortunei,update
Tragopogon pratensis,Tragopogon pratensis,update
Tribulus,Tribulus,update
Tribulus terrestris,Tribulus terrestris,update
Trichomanes speciosum,Trichomanes speciosum,update
Trichophorum caespitosum,Trichophorum caespitosum,update
Trientalis,Trientalis,update
Trientalis europaea,Trientalis europaea,update
Trientalis europea,Trientalis europaea,update
Trif._re-s,Trifolium repens,update
Trifolium,Trifolium,update
Trifolium alpinum type,Trifolium alpinum type,update
Trifolium badium type,Trifolium badium type,update
Trifolium cfr alpinum,Trifolium alpinum type,update
Trifolium dubium type,Trifolium dubium type,update
Trifolium montanum,Trifolium montanum,update
Trifolium pratense,Trifolium pratense,update
Trifolium pratense type,Trifolium pratense type,update
Trifolium pratense type,Trifolium pratense type,update
Trifolium repens,Trifolium repens,update
Trifolium repens T,Trifolium repens type,update
Trifolium repens type,Trifolium repens type,update
Trifolium repens type,Trifolium repens type,update
Trifolium spadiceum type,Trifolium spadiceum type,update
Trifolium t.,Trifolium type,update
Trifolium typ,Trifolium type,update
Trifolium type,Trifolium type,update
Trifolium type,Trifolium type,update
Trifolium undiff.,Trifolium,update
Trigonella,Trigonella,update
Trinia glauca type,Trinia glauca type,update
Trollius,Trollius,update
Trollius europaeus,Trollius europaeus,update
Trollius type,Trollius type,update
Tsuga heterophylla,Tsuga heterophylla,update
Tsugadiversifolia,Tsuga diversifolia,update
Tsugasieboldii,Tsuga sieboldii,update
Tuberaria,Tuberaria,update
Tubuliflorae,Asteroideae,update
Turgenia type,Turgenia type,update
Tussilago farfara,Tussilago farfara,update
Tussilago type,Tussilago type,update
Ulex,Ulex,update
Ulex type,Ulex type,update
Ulex type,Ulex type,update
Ulex/Cytisus type,Cytisus/Ulex type,update
Ulmaceae,Ulmaceae,update
Ulmus,Ulmus,update
ULMUS,Ulmus,update
Ulmus / Zelkova,Ulmus/Zelkova,update
Ulmus glabra,Ulmus glabra,update
Ulmus glabra type,Ulmus glabra type,update
Ulmus glabra type,Ulmus glabra type,update
Ulmus laevis,Ulmus laevis,update
Ulmus minor,Ulmus minor,update
Ulmus-Zelkova,Ulmus/Zelkova,update
Ulmus/Zelkova,Ulmus/Zelkova,update
Umbellifera,Apiaceae,update
Umbelliferae,Apiaceae,update
UMBELLIFERAE,Apiaceae,update
Umbelliferae  undiff. type,Apiaceae,update
Umbelliferae undiff.,Apiaceae,update
Umbellifereae,Apiaceae,update
Umbilicus,Umbilicus,update
Umbilicus rupestris type,Umbilicus rupestris type,update
Uritca pilulifera,Urtica pilulifera,update
Urtica,Urtica,update
URTICA,Urtica,update
Urtica cf. pilulifera,Urtica pilulifera type,update
Urtica cf. U. dioica,Urtica dioica type,update
Urtica cf. U. pilulifera,Urtica pilulifera type,update
Urtica dioica,Urtica dioica,update
Urtica dioica t.,Urtica dioica type,update
Urtica dioica type,Urtica dioica type,update
Urtica dioica type,Urtica dioica type,update
Urtica dubia,Urtica membranacea,update
Urtica membranacea,Urtica membranacea,update
Urtica membranacea type,Urtica membranacea type,update
Urtica pilulifera,Urtica pilulifera,update
Urtica pilulifera type,Urtica pilulifera type,update
Urtica sp (triporate type),Urtica,update
Urtica type,Urtica type,update
Urtica undiff.,Urtica,update
Urtica urens,Urtica urens,update
Urtica/Parietaria,Parietaria/Urtica,update
Urticaceae,Urticaceae,update
URTICACEAE,Urticaceae,update
Urticaceae undiff.,Urticaceae,update
URTICACEAE undiff.,Urticaceae,update
Vacci-eae,Ericaceae,update
Vacciniaceae,Ericaceae,update
Vaccinium,Vaccinium,update
VACCINIUM,Vaccinium,update
Vaccinium myrtillus,Vaccinium myrtillus,update
Vaccinium myrtillus type,Vaccinium myrtillus type,update
Vaccinium oxycoccos,Vaccinium oxycoccos,update
Vaccinium T,Vaccinium type,update
Vaccinium typ,Vaccinium type,update
Vaccinium type,Vaccinium type,update
Vaccinium type,Vaccinium type,update
Vaccinium undiff.,Vaccinium,update
Vaccinium vitis-idaea,Vaccinium vitis-idaea,update
Vaccinium/Oxycoccus,Vaccinium/Oxycoccus,update
Vaccinium/Rhododendron,Vaccinium/Rhododendron,update
Valeriana,Valeriana,update
Valeriana capitata L.,Valeriana capitata,update
Valeriana cf.,Valeriana type,update
Valeriana cf. capitata,Valeriana capitata type,update
Valeriana dioica type,Valeriana dioica type,update
Valeriana montana type,Valeriana montana type,update
Valeriana officinalis,Valeriana officinalis,update
Valeriana officinalis T,Valeriana officinalis type,update
Valeriana officinalis t.,Valeriana officinalis type,update
Valeriana officinalis type,Valeriana officinalis type,update
Valeriana sambucifolia type,Valeriana sambucifolia type,update
Valeriana saxatilis type,Valeriana saxatilis type,update
Valeriana tripteris type,Valeriana tripteris type,update
Valeriana type,Valeriana type,update
Valerianaceae,Valerianaceae,update
Valerianaceae/Dipsacaceae,Caprifoliaceae,update
Valerianella,Valerianella,update
Valerianella type,Valerianella,update
Veratrum,Veratrum,update
Veratrum type,Veratrum type,update
Verbascum,Verbascum,update
Verbascum type,Verbascum type,update
Verbascum type,Verbascum type,update
Verbascumcf.,Verbascum type,update
Verbena,Verbena,update
Verbenaceae,Verbenaceae,update
Veronica,Veronica,update
Veronica type,Veronica type,update
Veronica type,Veronica type,update
Veronica/Lamium album type,Lamium album/Veronica type,update
Vib._op-s,Viburnum opulus,update
Viburnum,Viburnum,update
VIBURNUM,Viburnum,update
Viburnum lantana,Viburnum lantana,update
Viburnum opulus,Viburnum opulus,update
Viburnum opulus T,Viburnum opulus type,update
Viburnum opulus type,Viburnum opulus type,update
Viburnum opulus/tinus,Viburnum opulus/Viburnum tinus,update
Viburnum type,Viburnum type,update
Viburnum/Sambucus,Sambucus/Viburnum,update
Vicea,Vicia,update
Vicia,Vicia,update
Vicia cracca,Vicia cracca,update
Vicia cracca type,Vicia cracca type,update
Vicia cracca type,Vicia cracca type,update
Vicia faba,Vicia faba,update
Vicia faba type,Vicia faba type,update
Vicia lathyroides,Vicia lathyroides,update
Vicia sativa type,Vicia sativa type,update
Vicia sylvatica type,Vicia sylvatica type,update
Vicia T,Vicia type,update
Vicia tp.,Vicia type,update
Vicia type,Vicia type,update
Vicia type,Vicia type,update
Vicia/Lathyrus,Lathyrus/Vicia,update
Vicia/Lathyrus type,Lathyrus/Vicia type,update
Viciaceae,Viciaceae,update
Vinca,Vinca,update
Viola,Viola,update
VIOLA,Viola,update
Viola arvensis type,Viola arvensis type,update
Viola canina type,Viola canina type,update
Viola odorata type,Viola odorata type,update
Viola palustris,Viola palustris,update
Viola palustris type,Viola palustris type,update
Viola tricolor,Viola tricolor,update
Viola tricolor type,Viola tricolor type,update
Viola tricolor type,Viola tricolor type,update
Viola-tricolor/V. arvensis,Viola tricolor/Viola arvensis,update
Violaceae,Violaceae,update
Viscum,Viscum,update
Viscum album,Viscum album,update
Viscum album type,Viscum album type,update
Vitaceae,Vitaceae,update
Vitex,Vitex,update
Weigela,Weigela,update
Wild grass group,Poaceae,update
Wood._f-s,Woodsia mollis,update
Woodceae._a-a,Woodsia alpina,update
Woodsia,Woodsia,update
Woodsia ilvensis,Woodsia ilvensis,update
Xanthium,Xanthium,update
Xanthium spinosum,Xanthium spinosum,update
Xanthium spinosum T,Xanthium spinosum type,update
Xanthium spinosum type,Xanthium spinosum type,update
Xanthium strumarium,Xanthium strumarium,update
Xanthium t.,Xanthium type,update
Xanthium type,Xanthium type,update
Xanthium/Ambrosia,Ambrosia/Xanthium,update
Zanthoxylum,Zanthoxylum,update
Zelkova,Zelkova,update
Zelkova type,Zelkova type,update
Zelkova/Ulmus,Ulmus/Zelkova,update
Zizyphus,Zizyphus,update
Zizyphus lotus,Zizyphus lotus,update
Zygophyllaceae,Zygophyllaceae,update
Zygophyllum,Zygophyllum,update
*Concentration,,delete
*sum,,delete
"4-5 colporat 20 mkm, psilat, schmetterlingsporen",,delete
Abies: stomata,,delete
Acer campestre type clumps,,delete
Acer campestre type clumps of two,,delete
Acritarchs,,delete
Added exote (grains/ml),,delete
added Exototic marker,,delete
Algae,,delete
Alis._pl-go,,delete
Alisma,,delete
Alisma plantago-aquatica,,delete
Alisma t.,,delete
Alisma type,,delete
Alismataceae,,delete
Alternaria,,delete
Althaenia,,delete
Amblys-eae,,delete
Amphitrema,,delete
Amphitrema flavum,,delete
Anabaena,,delete
Analysed lines,,delete
Anphitrema,,delete
Anthoceros,,delete
Anthoceros laevis,,delete
Anthoceros punctatus,,delete
Anthostomella fuegiana,,delete
Anuraeopsis fissa,,delete
Anus,,delete
Aquatic remains unidentified,,delete
Aquatics,,delete
Arcella,,delete
Arcella arenaria,,delete
Arcella artocrea,,delete
Arcella C,,delete
Arcella catinus  type,,delete
Arcella discoides,,delete
Arcella discoides C,,delete
Arcella sp.,,delete
Arcella vulgaris,,delete
Aroos daryaee,,delete
Arthrop. Mandible,,delete
Artropod,,delete
Ascodemis type UG 1285,,delete
Ascospores undiff.,,delete
Assulina,,delete
Assulina muscorum,,delete
Assulina seminulum,,delete
Asteraceae clumps,,delete
Asterosporium,,delete
Asterosporium asterospermum,,delete
Atrichum spores,,delete
Avena,,delete
Avena sativa,,delete
Avena T,,delete
Avena t.,,delete
Avena Triticum group,,delete
Avena type,,delete
Avena type,,delete
Avena-Triticum,,delete
Avena-Triticum group,,delete
Avena/Triticum,,delete
Avena/Triticum group,,delete
Avena/Triticum type,,delete
Avena/Triticum-group,,delete
Azolla,,delete
Azolla-Salvinia massula,,delete
Azolla-Salvinia microspore,,delete
Azolla: massulae,,delete
Azolla/Salvinia spore(s),,delete
Batrachium,,delete
Batrachium t.,,delete
Batrachium type,,delete
Betula-Tetrade,,delete
Betula/Carpinus,,delete
Betula/Corylus,,delete
Betula/Corylus/Myrica,,delete
Betulaceae,,delete
Bitectatodinium tepikiense,,delete
Botryoccocus,,delete
Botryococcaceae,,delete
BOTRYOCOCCACEAE,,delete
Botryococcus,,delete
Botryococcus braunii,,delete
Botryococcus pila,,delete
Brassicaceae clumps,,delete
Brigantedinium,,delete
Briophyte 340 type,,delete
broken,,delete
Bryales,,delete
Bryales undiff.,,delete
Bryales/Botrychium,,delete
Bryidae,,delete
Bryideae,,delete
Bryophyta,,delete
BRYOPHYTA,,delete
Bryophyte spores,,delete
Bryophytes,,delete
Burn tissues,,delete
Butomaceae,,delete
Butomus,,delete
Butomus umbellatus,,delete
Buxus clumps,,delete
Buxus clumps of two,,delete
Byssothecium circinans,,delete
Callidina,,delete
Callidina angusticollis,,delete
Callitriche,,delete
Caltha,,delete
Caltha palustris,,delete
Caltha palustris type,,delete
Caltha palustris type,,delete
Caltha T,,delete
Caltha typ,,delete
Caltha type,,delete
Caltha type,,delete
Cannabis,,delete
Cannabis sativa,,delete
Cannabis t.,,delete
Cannabis type,,delete
Cannabis type,,delete
Cannabis/Humulus,,delete
Cannabis/Humulus type,,delete
Carboni grandi contati,,delete
Carboni piccoli contati,,delete
Cardiaceae,,delete
Carex simbiotic fungi (carex indicator),,delete
Carpinus clumps,,delete
Carya remaniés,,delete
Castanea clumps,,delete
Centropyxis,,delete
Centropyxis aculeata,,delete
Centropyxis platystoma,,delete
Centropyxis sp.,,delete
Ceratophyllum,,delete
Ceratophyllum hair,,delete
Ceratophyllum kolce,,delete
Ceratophyllum leaf spines,,delete
Ceratophyllum spines,,delete
Ceratophyllum: spines,,delete
Cercophora,,delete
Cercophora sp. (Type HdV-112A),,delete
Cercophora type,,delete
Cereal  type,,delete
cereal type,,delete
Cereal type,,delete
Cereale,,delete
Cereales,,delete
Cerealia,,delete
Cerealia (excl. Secale),,delete
Cerealia >50µm,,delete
Cerealia 40-50µm,,delete
Cerealia indiff.,,delete
Cerealia p.p.,,delete
Cerealia pro parte,,delete
Cerealia T,,delete
CEREALIA t.,,delete
Cerealia type,,delete
Cerealia type (excl. Secale),,delete
Cerealia type/Secale,,delete
Cerealia type/Triticum,,delete
Cerealia undiff.,,delete
Cerealia undiff. type,,delete
Cerealia undifferentiated,,delete
Cerealia-t.,,delete
Cerealia/Hordeum type,,delete
Cerealia/Secale,,delete
Cerealia/Triticum type,,delete
Cerealtype40-60,,delete
cf. Althaenia,,delete
cf. Bryales,,delete
cf. Cannabis,,delete
cf. Cannabis sativa,,delete
cf. Humulus,,delete
cf. Humulus lupulus,,delete
cf. Limosella aquatica,,delete
cf. Littorella,,delete
cf. Potentilla palustris,,delete
cf. Restionaceae,,delete
cf. Sporidesmium,,delete
"cf. Type 1024_Conidia, Brachysporium",,delete
cf. Type 77B,,delete
cf. Ustulina deusta,,delete
cf. Vitis,,delete
Cfr Utricularia,,delete
Chaetomium,,delete
Charcoal,,delete
"charcoal <0,025mm",,delete
Charcoal <40µm,,delete
Charcoal <50 -_m,,delete
Charcoal <50µm,,delete
Charcoal <50µm concentration,,delete
"charcoal >0,025mm",,delete
"charcoal >0,100mm",,delete
Charcoal >0.1mm,,delete
Charcoal >100 _m,,delete
Charcoal >100µm,,delete
Charcoal >10µm,,delete
Charcoal >125 _m,,delete
Charcoal >40 _m,,delete
Charcoal >40µm,,delete
Charcoal >45µm,,delete
Charcoal >50,,delete
Charcoal >50µm,,delete
Charcoal >50µm concentration,,delete
Charcoal 10-20 _m,,delete
Charcoal 10-50,,delete
Charcoal 20-30 _m,,delete
Charcoal 3-10 _m,,delete
Charcoal 30-40 _m,,delete
Charcoal 50-125 _m,,delete
Charcoal 50-125µm,,delete
Charcoal concentration,,delete
Charcoal/1000,,delete
charred material <100 µm,,delete
charred material >100 µm,,delete
Charred particles >100 µm,,delete
Chironomid,,delete
Chironomidae,,delete
Chlorococcales,,delete
Cicuta virosa,,delete
Citrus,,delete
Cladium,,delete
Cladium cf,,delete
Cladium mariscus,,delete
Cladocera,,delete
Clathrulina elegans,,delete
Closterium,,delete
Coelastrum,,delete
Coelastrum reticulatum,,delete
Comar._pal.,,delete
Comarum palustre,,delete
Conc charcoal 10-50,,delete
Conc charcoal 50-250,,delete
Concentration,,delete
"concentration (F.P.A., grains/gram)",,delete
Concentration charcoal,,delete
concentration of Lycopodium,,delete
Concentration of Lycopodium,,delete
Concentration of spike,,delete
Concentration pollen,,delete
Concentration spikes,,delete
Concentrazione carbone G (Part/cm3),,delete
Concentrazione carbone P (Part/cm3),,delete
Concentrazione carbone tot (Part/cm3),,delete
Concentrazione pollinica (gran/cm3),,delete
Concentricystes,,delete
Coniochaeta cf. C. ligniairia,,delete
Coniochaeta cf. C. ligniaria,,delete
Coniochaeta lignaria,,delete
Copepoda,,delete
Corroded,,delete
CORRODED POLLEN undeterminable,,delete
Coryloid,,delete
Coryloid type,,delete
Cosmarium,,delete
Counted exote,,delete
counted Exotic marker,,delete
Curved parasite,,delete
Cyclopyxis sp.,,delete
Cymatiosphaera globulosa,,delete
CYPERACEAE/JUNCACEAE,,delete
Damaged/indeterminable,,delete
Debarya,,delete
Deciduous tree: seed,,delete
Degraded,,delete
Delitschia,,delete
Deposition time (yr/cm),,delete
Desmidiaceae,,delete
Diatoms,,delete
Dicranum,,delete
Difflugia pyriformis,,delete
Dinoflagellate (theca),,delete
Dinoflagellates,,delete
Diospyros,,delete
Diospyros clumps,,delete
Diporotheca,,delete
Ditrema,,delete
Drosera,,delete
Drosera cf. D. rotundifolia,,delete
Drosera intermedia,,delete
Drosera rotundifolia,,delete
Drosera rotundifolia type,,delete
Drosera rotundifolia/D. anglica,,delete
Drosera undif.,,delete
Droseraceae,,delete
Dryopteris filix-mas type clumps of two,,delete
Eggs,,delete
Elater,,delete
Elatine,,delete
Elodea,,delete
EMA 6,,delete
EMA 9,,delete
EMA-104: Neurospora,,delete
EMA6,,delete
Encalypta,,delete
Encalyptus,,delete
Erica: seed,,delete
Ericaceae remaniés,,delete
Eucalyptus (grains/g of tablet),,delete
Eucalyptus (spike),,delete
Eucalyptus count,,delete
Eucalyptus spike (added),,delete
Eucalyptus spike (counted),,delete
Eucalyptus tablets,,delete
Euglypha,,delete
Eurumex,,delete
examined volume (Vg),,delete
examined volume (Vg) (ml),,delete
Exot (Lycopodium) added,,delete
exot added,,delete
Exot added,,delete
exot counted,,delete
Exotic,,delete
Exotic concentration,,delete
Exotic counted,,delete
Exotic grains,,delete
Exotic marker (Lycopodium) counted,,delete
exotic per tablet,,delete
Exotics (counted),,delete
Fagopirum,,delete
Fagopyrum,,delete
Fagopyrum esculentum,,delete
Fagopyrum esculentum type,,delete
Fagopyrum tataricum,,delete
Fagus clumps,,delete
Fagus clumps of two,,delete
Farn-Sporangium Bruchstück,,delete
Fenestrate undifferentiated,,delete
Fern sporangia,,delete
Filicales monoletae sporangia,,delete
FILICALES tril.,,delete
Filicales trilete,,delete
Filicales triletes,,delete
Filicales triletes undiff.,,delete
Filicopsida,,delete
Filicopsida monolete undiff.,,delete
Filicopsida trilete undiff.,,delete
Filicopsida undiff.,,delete
Filinia,,delete
Flamula type,,delete
Foram,,delete
Foraminifera,,delete
foraminiferal linings,,delete
Fungal Hyphae,,delete
Fungal spore undet.,,delete
Fungal spores,,delete
Fungi,,delete
Gaeumannomyces cf. caricis,,delete
Gaeumannomyces cf. G. caricis,,delete
Gastrop. Mandible,,delete
Gelasinospora,,delete
Geumannomyces,,delete
Globose,,delete
Gloeotrichia,,delete
Glomus,,delete
GLOMUS,,delete
Glomus cf. fasciculatum,,delete
Glomus cf. G. fasciculatum,,delete
Glyceria maxima,,delete
Glyceria type,,delete
Grains indéterm,,delete
Gramineae <40 _m,,delete
Gramineae >42µm,,delete
Gramineae >50 _m,,delete
Gramineae >60 _m,,delete
Gramineae 40-49 _m,,delete
Gramineae 40-50 _m,,delete
Gramineae 50-60 _m,,delete
Gramineae(>40),,delete
Granuli nd,,delete
Gyratrix hermaphroditus,,delete
Gyratrix hermaphroditus 1A,,delete
Habrotrocha,,delete
Halophytes,,delete
HdV 112,,delete
HdV 114,,delete
HdV 126 G,,delete
HdV 126 Gaeumannomyces,,delete
HdV 126 Gaeumannomyces sp.,,delete
HdV 128,,delete
HdV 128A,,delete
HdV 128B,,delete
HdV 130 G,,delete
HdV 130 Spirogyra smooth,,delete
HdV 142,,delete
HdV 146 Gloeotrichia,,delete
HdV 170 Rivularia,,delete
HdV 179,,delete
HdV 200,,delete
HdV 207 Glomus cf. fasciculatum,,delete
HdV 229,,delete
HdV 28,,delete
HdV 30 Helicoon pluriseptatum,,delete
HdV 313D Mougeotia concave,,delete
HdV 359,,delete
HdV 361,,delete
HdV 361 clumps,,delete
"HdV 369 ""Lemna""",,delete
HdV 37,,delete
HdV 44 Ustulina deusta,,delete
HdV 569,,delete
HdV 569 clumps,,delete
HdV 8,,delete
HdV 8b,,delete
HdV 8B,,delete
Hedwigia,,delete
Helicoma,,delete
Helicoon klein,,delete
Helicoon pluriseptatum,,delete
Hepaticae,,delete
Hepaticae undiff.,,delete
Hepaticeae,,delete
Herbs,,delete
Herbs undiff.,,delete
Hexarthra,,delete
Hiphae,,delete
Hipp._v.,,delete
Hippuris vulgaris,,delete
Holzkohlepartikel,,delete
Hordeum,,delete
Hordeum group,,delete
Hordeum T,,delete
Hordeum typ,,delete
Hordeum type,,delete
Hordeum type,,delete
Hordeum-group,,delete
Hot._pal.,,delete
Hottonia,,delete
Hottonia palustris,,delete
Hottonia palustris type,,delete
Hottonia type,,delete
Humulus,,delete
Humulus lupulus,,delete
Humulus lupulus cf.,,delete
Humulus lupulus type,,delete
Humulus lupulus type,,delete
Humulus lupulus/Cannabis,,delete
Humulus typ,,delete
Humulus type,,delete
Humulus/Cannabis,,delete
Humulus/Cannabis sativa,,delete
Humulus/Cannabis type,,delete
Hyalosphenia sp.,,delete
Hyalosphenia subflava,,delete
Hyd-eae,,delete
Hyd._m.-r.,,delete
Hydrocharis,,delete
Hydrocharis morsus-ranae,,delete
Hydrocharitaceae,,delete
Hydrocotyle,,delete
Hydrocotyle vulgaris,,delete
Hyphopodium,,delete
Hystrix,,delete
Ideterminable grains,,delete
idioblasty Nymphaea,,delete
Impagidinium,,delete
"Inaperturate,echinate grain",,delete
Incertae sedis 5b,,delete
Incertae sedis 5d,,delete
indef._pollen,,delete
