source,site_name,entity_name,latitude,longitude,elevation,publication,avg_depth,age_BP,Abies,Acer,Aconitum,Adonis,Aesculus,Aizoaceae,Alnus,Amaranthaceae,Amaryllidaceae,Anacardiaceae,Apiaceae,Aquilegia,Araliaceae,Arbutus,Arctostaphylos,Aristolochiaceae,Artemisia,Asparagaceae,Asphodelaceae,Asteraceae,Asteraceae Liguliflorae,Asteroideae,Astragalus,Berberidaceae,Berberis,Betula,Boraginaceae,Brassicaceae,Buxus,Calicotome,Calluna,Campanulaceae,Caprifoliaceae,Carduoideae,Carpinusbetulus,CarpinusorientalisOstrya,Caryophyllaceae,Castanea,Cedrus,Celastraceae,Celtis,Ceratonia,Chamaerops,Cichorioideae,Cistaceae,Cistus,Clematis,Colchicaceae,Convolvulaceae,Coriaria,Cornus,Corylus,Crassulaceae,Crataegus,Cucurbitaceae,Cupressaceae,Cyperaceae,Cytinaceae,Daphne,Delphinium,Dennstaedtiaceae,Dryas,Elaeagnus,Empetrum,Ephedra,Ephedraceae,Equisetum,Erica,Ericaceae,Eriocaulaceae,Euphorbiaceae,Fabaceae,Fabaceae herbs,Fagus,Frangula,Fraxinus,Genisteae,Gentianaceae,Geraniaceae,Grossulariaceae,Halimium,Haloragaceae,Hedera,Helianthemum,Helleborus,Hippophae,Huperzia,Hymenophyllaceae,Hypericaceae,Ilex,Iridaceae,Jasminum,Juglans,Juncaceae,Juncaginaceae,Koenigia,Lamiaceae,Larix,Lavandula,Ledum,Ligustrum,Liliaceae,Linaceae,Linnaea,Linum,Lonicera,Loranthaceae,Lycopodium,Lysimachia,Lythraceae,Malvaceae,Maytenus,Melanthiaceae,Mercurialis,Montiaceae,Moraceae,Myrica,Myrtaceae,Nartheciaceae,Nerium,Nigella,Olea,Oleaceae,Onagraceae,Ononis,Ophioglossaceae,Orchidaceae,Orobanchaceae,Osmundaceae,Oxalidaceae,OxyriaRumex,Paeonia,Papaveraceae,Parrotia,Periploca,Phillyrea,Picea,Pinus,Pinus diploxylon,Pinus haploxylon,Pistacia,Plantaginaceae,Platanus,Plumbaginaceae,Poaceae,Polemoniaceae,Polygalaceae,Polygonaceae,Polygonum,Polypodiales,Populus,Portulacaceae,Potentilla,Primulaceae,Prunus,Pteridaceae,Pterocarya,Quercusdeciduous,Quercusevergreen,Quercusintermediate,Ranunculaceae,Ranunculus,Resedaceae,Retama,Rhamnaceae,Rhamnus,Rhododendron,Rhus,Ribes,Rosaceae,Rosmarinus,Rubiaceae,Rubus,Rutaceae,Salix,Sambucus,Sanguisorbagroup,Santalaceae,Sapotaceae,Saxifragaceae,Sciadopityaceae,Scrophulariaceae,Smilax,Solanaceae,Sorbus,Tamarix,Taxaceae,Taxus,Teucrium,Thalictrum,Thymelaeaceae,Tilia,Trollius,Ulmus,UlmusZelkova,Urticaceae,Vaccinium,Valerianaceae,Verbenaceae,Viburnum,Violaceae,Viscum,Vitex,Ziziphus,Zygophyllaceae
author,Borreguil de la Caldera,BdlC-01,37.0506,-3.3233,2992,"Ramos-Román, M. J. et al. Centennial-scale vegetation and North Atlantic Oscillation changes during the Late Holocene in the southern Iberia. Quat. Sci. Rev.143, 84_95 (2016).",2.25,12.57456127,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,30,0,0,25,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,18,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
author,Borreguil de la Caldera,BdlC-01,37.0506,-3.3233,2992,"Ramos-Román, M. J. et al. Centennial-scale vegetation and North Atlantic Oscillation changes during the Late Holocene in the southern Iberia. Quat. Sci. Rev.143, 84_95 (2016).",2.75,28.62921984,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,27,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
author,Borreguil de la Caldera,BdlC-01,37.0506,-3.3233,2992,"Ramos-Román, M. J. et al. Centennial-scale vegetation and North Atlantic Oscillation changes during the Late Holocene in the southern Iberia. Quat. Sci. Rev.143, 84_95 (2016).",3.25,44.68387842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPD,Bosc dels Estanyons,BOSCESTA,42.4803,1.6289,2180,"Miras, Y. et al. Dynamique holocène de la végétation et occupation des Pyrénées andorranes depuis le Néolithique ancien, d__près l__nalyse pollinique de la tourbière de Bosc dels Estanyons (2180 m, Vall del Madriu, Andorre). Comptes Rendus Palevol6, 291_300 (2007).; De Beaulieu, J.-L., Miras, Y., Andrieu-Ponel, V. & Guiter, F. Vegetation dynamics in north-western Mediterranean regions: instability of the Mediterranean bioclimate. Plant Biosyst. Int. J. Deal. with all Asp. Plant Biol.139, 114_126 (2005).",0,37.831470848792,1,0,0,0,0,0,2,2,0,0,5,0,0,0,0,0,2,0,0,0,0,1,0,0,0,16,0,0,1,0,0,1,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,74,0,0,0,0,0,0,0,0,0,0,2,7,0,0,1,1,3,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,394,0,0,0,5,0,0,16,0,0,0,0,2,0,0,3,0,0,0,0,41,3,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
EPD,Campo Lameiro,PRD4,42.5333,-8.5167,260,"López-Merino, L., Sánchez, N. S., Kaal, J., López-Sáez, J. A. & Cortizas, A. M. Post-disturbance vegetation dynamics during the Late Pleistocene and the Holocene: An example from NW Iberia. Glob. Planet. Change92, 58_70 (2012).",2.5,0.820515928,1,0,0,0,0,0,9,0,0,0,2,0,0,7,0,0,0,0,0,0,0,2,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,10,0,0,0,0,0,2,0,0,0,2,21,0,0,0,17,0,0,0,0,0,0,135,0,0,0,0,0,0,5,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,165,0,0,14,0,0,36,0,0,0,0,1,1,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
EPD,Cañada de la Cruz,CANCRUZ,38.0675,-2.6875,1595,"Carrion, J. S., Munuera, M., Dupré, M. & Andrade, A. Abrupt vegetation changes in the Segura Mountains of southern Spain throughout the Holocene. J. Ecol.89, 783_797 (2001).",1,-5.996369971,0,1,0,0,0,0,0,20,0,0,2,0,0,0,0,0,10,0,0,25,0,9,1,0,2,0,0,13,0,0,0,0,2,10,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,0,1,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,63,18,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,1,6,0,0,31,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,16,0,2,17,0,1,116,0,0,0,0,0,0,10,0,0,17,11,0,0,0,0,0,0,13,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
EPD,Charco da Candieira,CANDIEIR,40.3436,-7.5781,1409,"van der Knaap, W. O. & van Leeuwen, J. Holocene vegetation, human impact, and climatic change in the Serra da Estrela, Portugal. Diss. Bot.234, 497_535 (1984).; van der Knaap, W. O. & van Leeuwen, J. Holocene vegetation succession and degradation as responses to climatic change and human activity in the Serra de Estrela, Portugal. Rev. Palaeobot. Palynol.89, 153_211 (1995).; van der Knaap, W. O. & van Leeuwen, J. Late Glacial and early Holocene vegetation succession, altitudinal vegetation zonation, and climatic change in the Serra da Estrela, Portugal. Rev. Palaeobot. Palynol.97, 239_285 (1997).",1,32.41410557,0,0,0,0,0,0,2,2,1,0,6,0,0,0,0,0,1,0,0,0,0,4,0,0,0,15,0,3,0,0,2,4,0,2,0,0,11,1,0,0,0,0,0,9,14,0,0,1,0,0,0,1,4,0,0,1,3,0,0,0,13,0,0,0,0,0,0,60,0,0,0,0,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,125,0,0,8,0,0,568,0,0,0,0,3,0,0,2,0,0,0,0,41,0,0,0,236,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPD,Culazón,CULAZON,43.23277778,-4.489166667,592,"López-Sáez, J. A. et al. 20. Culazón, Cantabrian Mountains (northern Spain). Grana52, 316_318 (2013).",4,-42.4521333569299,0,0,0,0,0,0,18,0,0,0,3,0,0,6,0,0,0,0,0,0,0,3,0,0,0,14,0,6,0,0,3,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,29,0,0,0,17,0,0,0,0,0,0,109,0,0,0,6,0,22,0,9,23,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,74,0,0,13,0,0,130,0,0,0,0,7,2,0,0,0,0,0,0,61,7,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
EPD,Culazón,CULAZON,43.23277778,-4.489166667,592,"López-Sáez, J. A. et al. 20. Culazón, Cantabrian Mountains (northern Spain). Grana52, 316_318 (2013).",6,-35.163087017725,0,0,0,0,0,0,8,2,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,13,0,3,0,0,26,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,37,0,0,0,1,32,0,0,0,30,0,0,0,0,0,0,190,0,0,0,1,0,32,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,11,0,0,114,0,0,0,0,20,1,0,0,0,0,0,0,23,3,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,2,0,0,0,0,0,0,0,0,0
EPD,Culazón,CULAZON,43.23277778,-4.489166667,592,"López-Sáez, J. A. et al. 20. Culazón, Cantabrian Mountains (northern Spain). Grana52, 316_318 (2013).",8,-27.8740406785202,0,0,0,0,0,0,14,0,0,0,2,0,0,16,0,0,1,0,0,0,0,3,0,0,0,7,0,0,0,0,26,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,14,0,0,0,36,0,0,0,0,0,0,113,0,0,0,2,0,34,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,100,0,0,4,0,0,102,0,0,0,0,19,0,0,0,0,0,0,0,39,11,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0
EPD,Culazón,CULAZON,43.23277778,-4.489166667,592,"López-Sáez, J. A. et al. 20. Culazón, Cantabrian Mountains (northern Spain). Grana52, 316_318 (2013).",10,-20.5849943393153,0,0,0,0,0,0,10,1,0,0,0,0,0,9,0,0,1,0,0,0,0,1,0,0,0,6,0,1,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,27,0,0,0,0,20,0,0,0,53,0,0,0,0,0,0,101,0,0,0,11,0,31,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,118,0,0,8,0,0,142,0,0,0,0,15,0,0,0,0,0,0,0,26,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
EPD,Culazón,CULAZON,43.23277778,-4.489166667,592,"López-Sáez, J. A. et al. 20. Culazón, Cantabrian Mountains (northern Spain). Grana52, 316_318 (2013).",12,-13.2959480001104,0,0,0,0,0,0,23,1,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,18,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,1,16,0,0,0,51,0,0,0,0,0,0,88,0,0,0,2,0,48,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,99,0,0,13,0,0,127,0,0,0,0,7,0,0,0,0,0,0,0,23,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
EPD,Culazón,CULAZON,43.23277778,-4.489166667,592,"López-Sáez, J. A. et al. 20. Culazón, Cantabrian Mountains (northern Spain). Grana52, 316_318 (2013).",14,-6.00690166090558,0,0,0,0,0,0,15,1,0,0,4,0,0,11,0,0,0,0,0,0,0,4,0,0,0,7,0,3,0,0,18,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,47,0,0,0,1,14,0,0,0,23,0,0,0,0,0,0,141,0,0,0,5,0,23,3,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,64,0,0,8,0,0,114,0,0,0,0,14,0,0,0,0,0,0,0,28,8,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0
EPD,Culazón,CULAZON,43.23277778,-4.489166667,592,"López-Sáez, J. A. et al. 20. Culazón, Cantabrian Mountains (northern Spain). Grana52, 316_318 (2013).",16,1.51705970248482,0,0,0,0,0,0,21,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,67,0,0,0,0,14,0,0,0,27,0,0,0,0,0,0,100,0,0,0,8,0,13,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,84,0,0,17,0,0,127,0,0,0,0,1,0,0,0,0,0,0,0,24,7,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
EPD,Culazón,CULAZON,43.23277778,-4.489166667,592,"López-Sáez, J. A. et al. 20. Culazón, Cantabrian Mountains (northern Spain). Grana52, 316_318 (2013).",18,9.27593609006074,0,0,0,0,0,0,30,2,0,0,2,0,0,6,0,0,1,0,0,0,0,0,0,0,0,10,0,2,0,0,31,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,37,0,0,0,1,15,0,0,0,22,0,0,0,0,0,0,166,0,0,0,10,0,21,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,60,0,0,12,0,0,122,0,0,0,0,8,0,0,0,0,0,0,0,23,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
EPD,Culazón,CULAZON,43.23277778,-4.489166667,592,"López-Sáez, J. A. et al. 20. Culazón, Cantabrian Mountains (northern Spain). Grana52, 316_318 (2013).",20,17.0348124776367,0,0,0,0,0,0,20,0,0,0,2,0,0,16,0,0,0,0,0,0,0,4,0,0,0,16,0,4,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,49,0,0,0,0,27,0,0,0,69,0,0,0,0,0,0,156,0,0,0,7,0,30,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,18,0,0,15,0,0,153,0,0,0,0,9,0,0,0,0,0,0,0,41,3,0,2,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0
EPD,Culazón,CULAZON,43.23277778,-4.489166667,592,"López-Sáez, J. A. et al. 20. Culazón, Cantabrian Mountains (northern Spain). Grana52, 316_318 (2013).",22,24.7936888652126,0,0,0,0,0,0,23,3,0,0,1,0,0,6,0,0,1,0,0,0,0,1,0,0,0,12,0,1,0,0,23,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,27,0,0,0,52,0,0,0,0,0,0,145,0,0,0,5,0,12,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,29,0,0,11,0,0,146,0,0,0,0,15,0,0,0,0,0,0,0,33,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
EPD,Culazón,CULAZON,43.23277778,-4.489166667,592,"López-Sáez, J. A. et al. 20. Culazón, Cantabrian Mountains (northern Spain). Grana52, 316_318 (2013).",24,32.5525652527885,0,1,0,0,0,0,37,3,0,0,2,0,0,8,0,0,0,0,0,0,0,6,0,0,0,8,1,4,0,0,24,0,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,46,0,0,0,0,47,0,0,0,28,0,0,0,1,0,0,115,0,0,0,8,0,29,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,7,0,0,8,0,0,171,0,0,0,0,8,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
EPD,Culazón,CULAZON,43.23277778,-4.489166667,592,"López-Sáez, J. A. et al. 20. Culazón, Cantabrian Mountains (northern Spain). Grana52, 316_318 (2013).",26,40.3114416403644,0,0,0,0,0,0,13,0,0,0,0,0,0,9,0,0,1,0,0,0,0,4,0,0,0,10,0,10,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,57,0,0,0,0,53,0,0,0,30,0,0,0,0,0,0,142,0,0,0,9,0,17,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,16,0,0,28,0,0,166,0,1,0,0,8,0,0,0,0,0,0,0,28,1,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
EPD,Culazón,CULAZON,43.23277778,-4.489166667,592,"López-Sáez, J. A. et al. 20. Culazón, Cantabrian Mountains (northern Spain). Grana52, 316_318 (2013).",28,48.0703180279404,0,0,0,0,0,0,26,0,0,0,2,0,0,11,0,0,0,0,0,0,0,7,0,0,0,21,0,2,0,0,22,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,48,0,0,0,0,49,0,0,0,36,0,0,0,0,0,0,126,0,0,0,2,0,6,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,12,0,0,15,0,0,194,0,0,0,1,16,0,0,0,0,0,0,0,18,2,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
author,El Brezosa,BREZOSA,39.3491,-4.3611,733,"Morales-Molino, C. et al. Vegetation and fire dynamics during the last 4000 years in the Cabañeros National Park (central Spain). Rev. Palaeobot. Palynol.253, 110_122 (2018).",1,-16.0134217,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,15,24,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
author,El Brezosa,BREZOSA,39.3491,-4.3611,733,"Morales-Molino, C. et al. Vegetation and fire dynamics during the last 4000 years in the Cabañeros National Park (central Spain). Rev. Palaeobot. Palynol.253, 110_122 (2018).",4,3.284304923,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,0,0,0,12,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,11,0,0,8,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,38,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
author,El Brezosa,BREZOSA,39.3491,-4.3611,733,"Morales-Molino, C. et al. Vegetation and fire dynamics during the last 4000 years in the Cabañeros National Park (central Spain). Rev. Palaeobot. Palynol.253, 110_122 (2018).",8,28.18039106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129,1,0,0,0,22,0,0,0,0,0,0,0,0,10,0,0,0,0,7,0,11,0,0,0,5,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,24,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
